pipeline,k,qid,token_f1,faithfulness,answerability,recall_at_k
dense,10,REC_184,0.0,0.0,1.0,
dense,10,REC_185,0.3058823529411765,0.5714285714285714,1.0,1.0
dense,10,REC_186,0.03703703703703704,0.0,0.0,0.0
dense,10,REC_187,0.16470588235294117,0.8333333333333334,1.0,1.0
dense,10,REC_188,0.18390804597701152,1.0,1.0,1.0
dense,10,REC_189,0.0,0.0,1.0,
dense,10,REC_190,0.11320754716981132,1.0,1.0,1.0
dense,10,REC_191,0.0,0.0,0.0,1.0
dense,10,REC_192,0.0,1.0,1.0,
dense,10,REC_193,0.11538461538461536,0.0,0.0,0.0
dense,10,REC_194,0.06451612903225808,1.0,1.0,1.0
dense,10,REC_195,0.20000000000000004,1.0,1.0,1.0
dense,10,REC_196,0.0,1.0,1.0,
dense,10,REC_197,0.07142857142857142,1.0,0.0,1.0
dense,10,REC_198,0.09677419354838708,,1.0,0.0
dense,10,REC_199,0.3191489361702127,1.0,1.0,1.0
dense,10,REC_200,0.0425531914893617,0.0,0.0,0.0
dense,1,REC_001,0.0,0.0,1.0,
dense,1,REC_002,0.0,0.0,1.0,
dense,1,REC_003,0.0,0.0,0.0,0.0
dense,1,REC_004,0.0,1.0,0.0,0.0
dense,1,REC_005,0.0,1.0,0.0,
dense,1,REC_006,0.32653061224489793,0.75,1.0,0.0
dense,1,REC_007,0.13333333333333333,1.0,1.0,0.0
dense,1,REC_008,0.25000000000000006,0.75,1.0,1.0
dense,1,REC_009,0.0,0.0,1.0,
dense,1,REC_010,0.0,0.0,1.0,
dense,1,REC_011,0.20253164556962025,1.0,1.0,0.0
dense,1,REC_012,0.125,0.0,0.0,0.0
dense,1,REC_013,0.0,0.0,1.0,
dense,1,REC_014,0.0,0.0,1.0,
dense,1,REC_015,0.0,1.0,0.0,
dense,1,REC_016,0.0,0.75,0.0,
dense,1,REC_017,0.0,0.8,0.0,
dense,1,REC_018,0.0,0.4,0.0,
dense,1,REC_019,0.0,0.0,0.0,0.0
dense,1,REC_020,0.0,0.0,1.0,
dense,1,REC_021,0.0,0.0,1.0,
dense,1,REC_022,0.0,1.0,0.0,
dense,1,REC_023,0.0,0.0,0.0,0.0
dense,1,REC_024,0.0,0.0,1.0,
dense,1,REC_025,0.0,0.0,0.0,1.0
dense,1,REC_026,0.2682926829268293,0.75,1.0,0.0
dense,1,REC_027,0.0,0.0,1.0,
dense,1,REC_028,0.0,0.0,1.0,
dense,1,REC_029,0.052631578947368425,0.8571428571428571,1.0,1.0
dense,1,REC_030,0.0,0.0,0.0,1.0
dense,1,REC_031,0.0,0.0,1.0,
dense,1,REC_032,0.2247191011235955,0.6,1.0,1.0
dense,1,REC_033,0.0,0.0,1.0,
dense,1,REC_034,0.0,0.0,1.0,
dense,1,REC_035,0.0,1.0,0.0,
dense,1,REC_036,0.22222222222222224,1.0,1.0,1.0
dense,1,REC_037,0.0,0.0,1.0,
dense,1,REC_038,0.09523809523809523,1.0,1.0,1.0
dense,1,REC_039,0.13333333333333333,0.75,1.0,1.0
dense,1,REC_040,0.5333333333333333,1.0,1.0,1.0
dense,1,REC_041,0.16666666666666666,0.0,1.0,0.0
dense,1,REC_042,0.037037037037037035,1.0,1.0,1.0
dense,1,REC_043,0.2926829268292683,0.8,1.0,1.0
dense,1,REC_044,0.26666666666666666,0.6,1.0,0.0
dense,1,REC_045,0.0,0.0,1.0,
dense,1,REC_046,0.23076923076923075,0.8571428571428571,1.0,1.0
dense,1,REC_047,0.22222222222222224,0.375,1.0,0.0
dense,1,REC_048,0.04444444444444444,1.0,0.0,0.0
dense,1,REC_049,0.07317073170731707,0.6666666666666666,1.0,0.0
dense,1,REC_050,0.1875,1.0,1.0,0.0
dense,1,REC_051,0.3125,1.0,1.0,0.0
dense,1,REC_052,0.0,0.0,1.0,
dense,1,REC_053,0.0,1.0,1.0,0.0
dense,1,REC_054,0.07547169811320754,0.0,0.0,0.0
dense,1,REC_055,0.1473684210526316,1.0,1.0,1.0
dense,1,REC_056,0.0,0.0,1.0,
dense,1,REC_057,0.09090909090909091,0.0,1.0,1.0
dense,1,REC_058,0.27450980392156865,0.6666666666666666,1.0,1.0
dense,1,REC_059,0.04651162790697674,0.6666666666666666,1.0,0.0
dense,1,REC_060,0.1590909090909091,0.2857142857142857,1.0,0.0
dense,1,REC_061,0.0,1.0,0.0,1.0
dense,1,REC_062,0.3636363636363636,1.0,1.0,0.0
dense,1,REC_063,0.2380952380952381,0.8333333333333334,1.0,0.0
dense,1,REC_064,0.0,0.0,1.0,
dense,1,REC_065,0.0821917808219178,0.75,0.0,0.0
dense,1,REC_066,0.13793103448275862,0.0,0.0,0.0
dense,1,REC_067,0.0,0.0,1.0,
dense,1,REC_068,0.10526315789473685,1.0,0.0,1.0
dense,1,REC_069,0.0,1.0,1.0,
dense,1,REC_070,0.0923076923076923,0.0,0.0,0.0
dense,1,REC_071,0.039735099337748346,0.0,0.0,0.0
dense,1,REC_072,0.0,0.0,0.0,0.0
dense,1,REC_073,0.13333333333333333,0.6666666666666666,1.0,0.0
dense,1,REC_074,0.1216216216216216,0.6666666666666666,1.0,0.0
dense,1,REC_075,0.26666666666666666,0.4,1.0,0.0
dense,1,REC_076,0.0,0.0,1.0,
dense,1,REC_077,0.25,1.0,1.0,1.0
dense,1,REC_078,0.0,1.0,1.0,
dense,1,REC_079,0.0,0.0,1.0,
dense,1,REC_080,0.0,1.0,1.0,
dense,1,REC_081,0.0,1.0,0.0,
dense,1,REC_082,0.0,0.0,1.0,
dense,1,REC_083,0.29411764705882354,0.5,1.0,0.0
dense,1,REC_084,0.33333333333333337,1.0,1.0,1.0
dense,1,REC_085,0.1176470588235294,0.8333333333333334,1.0,1.0
dense,1,REC_086,0.09523809523809523,1.0,0.0,0.0
dense,1,REC_087,0.0,0.0,1.0,
dense,1,REC_088,0.14634146341463414,1.0,1.0,1.0
dense,1,REC_089,0.23076923076923078,0.3333333333333333,1.0,1.0
dense,1,REC_090,0.17142857142857143,0.5,1.0,0.0
dense,1,REC_091,0.0,1.0,0.0,
dense,1,REC_092,0.0,0.0,1.0,
dense,1,REC_093,0.0,0.0,1.0,
dense,1,REC_094,0.24000000000000002,1.0,1.0,0.0
dense,1,REC_095,0.0,0.0,1.0,
dense,1,REC_096,0.0,0.0,1.0,
dense,1,REC_097,0.0,0.5,0.0,
dense,1,REC_098,0.09090909090909091,1.0,1.0,1.0
dense,1,REC_099,0.0,1.0,0.0,0.0
dense,1,REC_100,0.0,0.0,1.0,
dense,1,REC_101,0.0,0.0,1.0,
dense,1,REC_102,0.0,1.0,1.0,0.0
dense,1,REC_103,0.15384615384615383,0.6666666666666666,1.0,0.0
dense,1,REC_104,0.15384615384615383,0.875,1.0,0.0
dense,1,REC_105,0.0,1.0,1.0,0.0
dense,1,REC_106,0.0,0.0,0.0,0.0
dense,1,REC_107,0.0,0.0,0.0,0.0
dense,1,REC_108,0.04,0.0,0.0,0.0
dense,1,REC_109,0.09523809523809523,0.0,0.0,0.0
dense,1,REC_110,0.0,0.0,1.0,
dense,1,REC_111,0.0,1.0,1.0,
dense,1,REC_112,0.08333333333333333,1.0,1.0,1.0
dense,1,REC_113,0.08695652173913043,0.0,0.0,0.0
dense,1,REC_114,0.05405405405405405,0.0,0.0,0.0
dense,1,REC_115,0.1388888888888889,1.0,1.0,0.0
dense,1,REC_116,0.17777777777777778,0.6666666666666666,1.0,0.0
dense,1,REC_117,0.0,0.0,0.0,1.0
dense,1,REC_118,0.23376623376623376,1.0,1.0,1.0
dense,1,REC_119,0.22580645161290325,0.7142857142857143,1.0,0.0
dense,1,REC_120,0.18181818181818182,1.0,1.0,0.0
dense,1,REC_121,0.07547169811320754,0.0,0.0,0.0
dense,1,REC_122,0.0,0.0,1.0,
dense,1,REC_123,0.0,0.0,1.0,
dense,1,REC_124,0.0,0.0,1.0,
dense,1,REC_125,0.0,0.0,0.0,0.0
dense,1,REC_126,0.10344827586206895,0.8,1.0,1.0
dense,1,REC_127,0.0,0.0,0.0,0.0
dense,1,REC_128,0.0,0.0,1.0,
dense,1,REC_129,0.0,0.0,1.0,
dense,1,REC_130,0.0,0.0,1.0,
dense,1,REC_131,0.0,1.0,1.0,
dense,1,REC_132,0.10344827586206896,1.0,1.0,0.0
dense,1,REC_133,0.08333333333333334,0.0,0.0,0.0
dense,1,REC_134,0.24203821656050958,0.8333333333333334,1.0,0.0
dense,1,REC_135,0.0,0.0,0.0,0.0
dense,1,REC_136,0.05128205128205127,0.0,0.0,1.0
dense,1,REC_137,0.0,0.0,1.0,
dense,1,REC_138,0.047619047619047616,0.0,0.0,0.0
dense,1,REC_139,0.0,0.0,1.0,
dense,1,REC_140,0.0,0.0,1.0,
dense,1,REC_141,0.15384615384615385,1.0,1.0,0.0
dense,1,REC_142,0.0,1.0,0.0,
dense,1,REC_143,0.0,0.0,1.0,
dense,1,REC_144,0.0,0.0,1.0,0.0
dense,1,REC_145,0.0,0.0,1.0,
dense,1,REC_146,0.22727272727272727,1.0,1.0,0.0
dense,1,REC_147,0.0,0.0,1.0,
dense,1,REC_148,0.05405405405405406,0.0,0.0,0.0
dense,1,REC_149,0.17283950617283952,1.0,1.0,0.0
dense,1,REC_150,0.0,0.0,0.0,0.0
dense,1,REC_151,0.0,0.0,1.0,
dense,1,REC_152,0.24657534246575344,1.0,1.0,0.0
dense,1,REC_153,0.0,0.0,0.0,0.0
dense,1,REC_154,0.0,0.0,1.0,
dense,1,REC_155,0.0,1.0,0.0,
dense,1,REC_156,0.18518518518518517,1.0,1.0,1.0
dense,1,REC_157,0.0,1.0,1.0,0.0
dense,1,REC_158,0.2272727272727273,1.0,1.0,0.0
dense,1,REC_159,0.15625,1.0,1.0,1.0
dense,1,REC_160,0.41509433962264153,0.3333333333333333,1.0,0.0
dense,1,REC_161,0.0,0.0,1.0,
dense,1,REC_162,0.04705882352941177,0.0,0.0,0.0
dense,1,REC_163,0.0,1.0,1.0,
dense,1,REC_164,0.14814814814814814,0.8,0.0,1.0
dense,1,REC_165,0.0,0.0,0.0,0.0
dense,1,REC_166,0.06451612903225808,0.6666666666666666,1.0,0.0
dense,1,REC_167,0.0,0.0,1.0,
dense,1,REC_168,0.2222222222222222,0.0,0.0,0.0
dense,1,REC_169,0.06451612903225806,1.0,0.0,0.0
dense,1,REC_170,0.0,0.0,1.0,
dense,1,REC_171,0.0,0.0,1.0,
dense,1,REC_172,0.0,0.0,0.0,
dense,1,REC_173,0.3243243243243243,0.5,1.0,0.0
dense,1,REC_174,0.08823529411764705,0.0,0.0,0.0
dense,1,REC_175,0.16993464052287582,1.0,1.0,0.0
dense,1,REC_176,0.0,1.0,0.0,
dense,1,REC_177,0.225,1.0,1.0,0.0
dense,1,REC_178,0.13114754098360654,0.0,0.0,0.0
dense,1,REC_179,0.4,1.0,1.0,0.0
dense,1,REC_180,0.3571428571428571,0.6666666666666666,1.0,0.0
dense,1,REC_181,0.1,0.3333333333333333,1.0,1.0
dense,1,REC_182,0.0,1.0,0.0,
dense,1,REC_183,0.05,0.0,0.0,0.0
dense,1,REC_184,0.0,0.0,1.0,
dense,1,REC_185,0.06666666666666667,0.0,0.0,0.0
dense,1,REC_186,0.03703703703703704,0.0,0.0,0.0
dense,1,REC_187,0.1388888888888889,0.25,1.0,0.0
dense,1,REC_188,0.1590909090909091,0.6666666666666666,1.0,0.0
dense,1,REC_189,0.0,0.0,1.0,
dense,1,REC_190,0.08163265306122448,1.0,1.0,1.0
dense,1,REC_191,0.0,0.0,0.0,0.0
dense,1,REC_192,0.0,0.0,1.0,
dense,1,REC_193,0.11538461538461536,1.0,0.0,0.0
dense,1,REC_194,0.23076923076923075,0.5,1.0,0.0
dense,1,REC_195,0.047619047619047616,0.0,0.0,0.0
dense,1,REC_196,0.0,0.0,1.0,
dense,1,REC_197,0.25641025641025644,1.0,1.0,1.0
dense,1,REC_198,0.09523809523809525,0.5,1.0,0.0
dense,1,REC_199,0.21212121212121213,1.0,1.0,0.0
dense,1,REC_200,0.0425531914893617,1.0,0.0,0.0
dense,3,REC_001,0.0,1.0,1.0,
dense,3,REC_002,0.0,0.0,1.0,
dense,3,REC_003,0.0,0.0,0.0,1.0
dense,3,REC_004,0.0,0.6666666666666666,1.0,1.0
dense,3,REC_005,0.0,1.0,0.0,
dense,3,REC_006,0.32653061224489793,1.0,1.0,1.0
dense,3,REC_007,0.163265306122449,0.8333333333333334,1.0,0.0
dense,3,REC_008,0.16949152542372878,1.0,1.0,1.0
dense,3,REC_009,0.0,0.0,1.0,
dense,3,REC_010,0.0,0.0,1.0,
dense,3,REC_011,0.19512195121951217,1.0,1.0,1.0
dense,3,REC_012,0.125,0.0,0.0,0.0
dense,3,REC_013,0.0,1.0,1.0,
dense,3,REC_014,0.0,1.0,1.0,
dense,3,REC_015,0.0,1.0,1.0,
dense,3,REC_016,0.0,1.0,1.0,
dense,3,REC_017,0.0,0.75,0.0,
dense,3,REC_018,0.0,0.0,1.0,
dense,3,REC_019,0.0,0.0,0.0,1.0
dense,3,REC_020,0.0,0.0,1.0,
dense,3,REC_021,0.0,1.0,1.0,
dense,3,REC_022,0.0,1.0,1.0,
dense,3,REC_023,0.0,0.0,0.0,0.0
dense,3,REC_024,0.0,0.0,1.0,
dense,3,REC_025,0.0,0.0,0.0,1.0
dense,3,REC_026,0.20224719101123598,0.8,1.0,1.0
dense,3,REC_027,0.0,1.0,1.0,
dense,3,REC_028,0.0,1.0,1.0,
dense,3,REC_029,0.0,1.0,1.0,1.0
dense,3,REC_030,0.0,0.0,0.0,1.0
dense,3,REC_031,0.0,1.0,1.0,
dense,3,REC_032,0.23404255319148937,0.8,1.0,1.0
dense,3,REC_033,0.0,0.0,1.0,
dense,3,REC_034,0.0,1.0,1.0,
dense,3,REC_035,0.0,1.0,0.0,
dense,3,REC_036,0.15789473684210525,0.8,1.0,1.0
dense,3,REC_037,0.0,1.0,1.0,
dense,3,REC_038,0.12765957446808512,1.0,1.0,1.0
dense,3,REC_039,0.1411764705882353,0.8571428571428571,1.0,1.0
dense,3,REC_040,0.27586206896551724,1.0,1.0,1.0
dense,3,REC_041,0.16666666666666666,0.0,1.0,0.0
dense,3,REC_042,0.05194805194805195,1.0,1.0,1.0
dense,3,REC_043,0.2,1.0,1.0,1.0
dense,3,REC_044,0.28301886792452835,0.6,1.0,1.0
dense,3,REC_045,0.0,0.0,1.0,
dense,3,REC_046,0.24193548387096775,1.0,1.0,1.0
dense,3,REC_047,0.3,1.0,1.0,1.0
dense,3,REC_048,0.3278688524590164,1.0,1.0,0.0
dense,3,REC_049,0.02777777777777778,0.0,0.0,1.0
dense,3,REC_050,0.2388059701492537,0.8888888888888888,1.0,0.0
dense,3,REC_051,0.047619047619047616,0.0,0.0,0.0
dense,3,REC_052,0.0,0.8571428571428571,0.0,
dense,3,REC_053,0.0,1.0,1.0,1.0
dense,3,REC_054,0.07547169811320754,0.0,0.0,1.0
dense,3,REC_055,0.21359223300970875,0.5555555555555556,1.0,1.0
dense,3,REC_056,0.0,0.0,1.0,
dense,3,REC_057,0.0816326530612245,1.0,1.0,1.0
dense,3,REC_058,0.21818181818181817,0.25,1.0,1.0
dense,3,REC_059,0.08888888888888889,0.8571428571428571,1.0,0.0
dense,3,REC_060,0.09090909090909091,0.75,1.0,0.0
dense,3,REC_061,0.06779661016949154,0.7142857142857143,1.0,1.0
dense,3,REC_062,0.25925925925925924,1.0,1.0,0.0
dense,3,REC_063,0.23255813953488372,0.8571428571428571,1.0,0.0
dense,3,REC_064,0.0,0.0,1.0,
dense,3,REC_065,0.2926829268292683,1.0,1.0,1.0
dense,3,REC_066,0.13793103448275862,0.0,0.0,0.0
dense,3,REC_067,0.0,0.5,0.0,
dense,3,REC_068,0.10526315789473685,1.0,0.0,1.0
dense,3,REC_069,0.0,0.0,1.0,
dense,3,REC_070,0.1818181818181818,0.6,1.0,1.0
dense,3,REC_071,0.039735099337748346,0.0,0.0,1.0
dense,3,REC_072,0.0,0.0,0.0,0.0
dense,3,REC_073,0.15789473684210525,1.0,1.0,0.0
dense,3,REC_074,0.16049382716049382,1.0,1.0,0.0
dense,3,REC_075,0.12121212121212123,1.0,0.0,0.0
dense,3,REC_076,0.0,1.0,1.0,
dense,3,REC_077,0.17857142857142858,1.0,1.0,1.0
dense,3,REC_078,0.0,1.0,1.0,
dense,3,REC_079,0.0,1.0,1.0,
dense,3,REC_080,0.0,1.0,1.0,
dense,3,REC_081,0.0,1.0,0.0,
dense,3,REC_082,0.0,1.0,1.0,
dense,3,REC_083,0.25974025974025977,0.8333333333333334,1.0,0.0
dense,3,REC_084,0.15384615384615383,0.6666666666666666,1.0,1.0
dense,3,REC_085,0.16666666666666666,0.625,1.0,1.0
dense,3,REC_086,0.09523809523809523,1.0,0.0,0.0
dense,3,REC_087,0.0,1.0,1.0,
dense,3,REC_088,0.1322314049586777,1.0,1.0,1.0
dense,3,REC_089,0.12244897959183672,0.8333333333333334,1.0,1.0
dense,3,REC_090,0.03571428571428572,0.0,0.0,0.0
dense,3,REC_091,0.0,1.0,0.0,
dense,3,REC_092,0.0,1.0,1.0,
dense,3,REC_093,0.0,1.0,1.0,
dense,3,REC_094,0.29508196721311475,1.0,1.0,1.0
dense,3,REC_095,0.0,1.0,1.0,
dense,3,REC_096,0.0,1.0,1.0,
dense,3,REC_097,0.0,1.0,0.0,
dense,3,REC_098,0.1111111111111111,0.0,0.0,1.0
dense,3,REC_099,0.0,1.0,0.0,0.0
dense,3,REC_100,0.0,1.0,1.0,
dense,3,REC_101,0.0,0.5,1.0,
dense,3,REC_102,0.12307692307692307,0.75,1.0,0.0
dense,3,REC_103,0.17391304347826086,1.0,1.0,0.0
dense,3,REC_104,0.05797101449275362,1.0,1.0,1.0
dense,3,REC_105,0.0,0.875,1.0,0.0
dense,3,REC_106,0.0,1.0,0.0,0.0
dense,3,REC_107,0.0,1.0,0.0,0.0
dense,3,REC_108,0.33707865168539325,1.0,1.0,1.0
dense,3,REC_109,0.2268041237113402,0.6,1.0,1.0
dense,3,REC_110,0.0,1.0,1.0,
dense,3,REC_111,0.0,1.0,1.0,
dense,3,REC_112,0.08333333333333333,1.0,1.0,1.0
dense,3,REC_113,0.08695652173913043,0.0,0.0,0.0
dense,3,REC_114,0.21238938053097342,0.875,1.0,1.0
dense,3,REC_115,0.11627906976744186,1.0,1.0,0.0
dense,3,REC_116,0.1904761904761905,1.0,1.0,0.0
dense,3,REC_117,0.07407407407407406,0.8,1.0,1.0
dense,3,REC_118,0.25,1.0,1.0,1.0
dense,3,REC_119,0.27450980392156865,1.0,1.0,0.0
dense,3,REC_120,0.17543859649122806,1.0,1.0,0.0
dense,3,REC_121,0.07547169811320754,1.0,0.0,0.0
dense,3,REC_122,0.0,1.0,1.0,
dense,3,REC_123,0.0,0.0,1.0,
dense,3,REC_124,0.0,0.0,1.0,
dense,3,REC_125,0.0,0.0,0.0,1.0
dense,3,REC_126,0.0,0.0,0.0,1.0
dense,3,REC_127,0.06451612903225806,0.8571428571428571,1.0,1.0
dense,3,REC_128,0.0,0.0,1.0,
dense,3,REC_129,0.0,0.0,1.0,
dense,3,REC_130,0.0,1.0,1.0,
dense,3,REC_131,0.0,1.0,1.0,
dense,3,REC_132,0.1282051282051282,1.0,1.0,0.0
dense,3,REC_133,0.08333333333333334,0.0,0.0,0.0
dense,3,REC_134,0.174496644295302,0.6,1.0,0.0
dense,3,REC_135,0.0,0.0,0.0,0.0
dense,3,REC_136,0.05128205128205127,0.0,0.0,1.0
dense,3,REC_137,0.0,1.0,1.0,
dense,3,REC_138,0.047619047619047616,0.0,0.0,0.0
dense,3,REC_139,0.0,1.0,1.0,
dense,3,REC_140,0.0,0.0,1.0,
dense,3,REC_141,0.07407407407407407,1.0,1.0,0.0
dense,3,REC_142,0.0,0.0,1.0,
dense,3,REC_143,0.0,0.0,1.0,
dense,3,REC_144,0.0,1.0,1.0,1.0
dense,3,REC_145,0.0,1.0,1.0,
dense,3,REC_146,0.19607843137254902,1.0,1.0,0.0
dense,3,REC_147,0.0,1.0,1.0,
dense,3,REC_148,0.05405405405405406,1.0,0.0,0.0
dense,3,REC_149,0.24691358024691357,0.8,1.0,1.0
dense,3,REC_150,0.13888888888888887,0.8571428571428571,1.0,1.0
dense,3,REC_151,0.0,0.0,1.0,
dense,3,REC_152,0.2535211267605634,1.0,1.0,1.0
dense,3,REC_153,0.0,1.0,0.0,1.0
dense,3,REC_154,0.0,0.0,1.0,
dense,3,REC_155,0.0,1.0,0.0,
dense,3,REC_156,0.16666666666666666,1.0,1.0,1.0
dense,3,REC_157,0.0,1.0,0.0,0.0
dense,3,REC_158,0.1764705882352941,1.0,1.0,0.0
dense,3,REC_159,0.17910447761194032,1.0,1.0,1.0
dense,3,REC_160,0.41509433962264153,1.0,1.0,0.0
dense,3,REC_161,0.0,0.0,1.0,
dense,3,REC_162,0.04705882352941177,0.0,0.0,0.0
dense,3,REC_163,0.0,1.0,1.0,
dense,3,REC_164,0.0,1.0,0.0,1.0
dense,3,REC_165,0.0,0.0,0.0,1.0
dense,3,REC_166,0.05,0.75,1.0,0.0
dense,3,REC_167,0.0,1.0,1.0,
dense,3,REC_168,0.2222222222222222,0.0,0.0,0.0
dense,3,REC_169,0.06451612903225806,1.0,0.0,0.0
dense,3,REC_170,0.0,0.0,1.0,
dense,3,REC_171,0.0,0.0,1.0,
dense,3,REC_172,0.0,0.0,0.0,
dense,3,REC_173,0.3243243243243243,1.0,1.0,0.0
dense,3,REC_174,0.08823529411764705,0.0,0.0,0.0
dense,3,REC_175,0.2738095238095238,1.0,1.0,0.0
dense,3,REC_176,0.0,1.0,0.0,
dense,3,REC_177,0.3013698630136986,1.0,1.0,0.0
dense,3,REC_178,0.13114754098360654,0.0,0.0,0.0
dense,3,REC_179,0.3333333333333333,0.6,1.0,0.0
dense,3,REC_180,0.1891891891891892,1.0,1.0,0.0
dense,3,REC_181,0.0,0.0,0.0,1.0
dense,3,REC_182,0.0,0.6666666666666666,0.0,
dense,3,REC_183,0.05,0.0,0.0,0.0
dense,3,REC_184,0.0,0.0,1.0,
dense,3,REC_185,0.2727272727272727,0.1111111111111111,1.0,0.0
dense,3,REC_186,0.03703703703703704,0.0,0.0,0.0
dense,3,REC_187,0.1935483870967742,1.0,1.0,1.0
dense,3,REC_188,0.19047619047619044,0.7142857142857143,1.0,1.0
dense,3,REC_189,0.0,0.0,1.0,
dense,3,REC_190,0.14705882352941174,0.6,1.0,1.0
dense,3,REC_191,0.0,0.0,0.0,1.0
dense,3,REC_192,0.0,1.0,1.0,
dense,3,REC_193,0.11538461538461536,0.0,0.0,0.0
dense,3,REC_194,0.08,1.0,1.0,0.0
dense,3,REC_195,0.24615384615384614,0.75,1.0,0.0
dense,3,REC_196,0.0,0.0,1.0,
dense,3,REC_197,0.07142857142857142,1.0,0.0,1.0
dense,3,REC_198,0.10714285714285716,0.6,1.0,0.0
dense,3,REC_199,0.26966292134831465,1.0,1.0,0.0
dense,3,REC_200,0.0425531914893617,0.0,0.0,0.0
dense,5,REC_001,0.0,1.0,1.0,
dense,5,REC_002,0.0,0.0,1.0,
dense,5,REC_003,0.0,0.0,0.0,1.0
dense,5,REC_004,0.0,1.0,1.0,1.0
dense,5,REC_005,0.0,1.0,0.0,
dense,5,REC_006,0.27118644067796616,1.0,1.0,1.0
dense,5,REC_007,0.1,0.8333333333333334,1.0,0.0
dense,5,REC_008,0.163265306122449,1.0,1.0,1.0
dense,5,REC_009,0.0,0.0,1.0,
dense,5,REC_010,0.0,0.0,1.0,
dense,5,REC_011,0.1956521739130435,1.0,1.0,1.0
dense,5,REC_012,0.125,0.0,0.0,1.0
dense,5,REC_013,0.0,1.0,1.0,
dense,5,REC_014,0.0,0.0,1.0,
dense,5,REC_015,0.0,1.0,1.0,
dense,5,REC_016,0.0,0.0,1.0,
dense,5,REC_017,0.0,1.0,0.0,
dense,5,REC_018,0.0,0.5,1.0,
dense,5,REC_019,0.0,0.0,0.0,1.0
dense,5,REC_020,0.0,0.0,1.0,
dense,5,REC_021,0.0,1.0,1.0,
dense,5,REC_022,0.0,1.0,1.0,
dense,5,REC_023,0.0,0.0,0.0,0.0
dense,5,REC_024,0.0,0.0,1.0,
dense,5,REC_025,0.0,0.0,0.0,1.0
dense,5,REC_026,0.2105263157894737,0.5,1.0,1.0
dense,5,REC_027,0.0,1.0,1.0,
dense,5,REC_028,0.0,1.0,1.0,
dense,5,REC_029,0.0,0.7142857142857143,1.0,1.0
dense,5,REC_030,0.0,1.0,0.0,1.0
dense,5,REC_031,0.0,1.0,1.0,
dense,5,REC_032,0.20512820512820512,1.0,1.0,1.0
dense,5,REC_033,0.0,1.0,1.0,
dense,5,REC_034,0.0,0.5,1.0,
dense,5,REC_035,0.0,1.0,0.0,
dense,5,REC_036,0.26666666666666666,1.0,1.0,1.0
dense,5,REC_037,0.0,1.0,1.0,
dense,5,REC_038,0.14285714285714285,0.8,1.0,1.0
dense,5,REC_039,0.18666666666666668,1.0,1.0,1.0
dense,5,REC_040,0.2222222222222222,1.0,1.0,1.0
dense,5,REC_041,0.07692307692307693,1.0,1.0,1.0
dense,5,REC_042,0.02857142857142857,1.0,1.0,1.0
dense,5,REC_043,0.35294117647058826,1.0,1.0,1.0
dense,5,REC_044,0.14893617021276595,0.6666666666666666,1.0,1.0
dense,5,REC_045,0.0,0.0,1.0,
dense,5,REC_046,0.3142857142857143,0.875,1.0,1.0
dense,5,REC_047,0.2647058823529412,0.6666666666666666,1.0,1.0
dense,5,REC_048,0.2298850574712644,0.8333333333333334,1.0,1.0
dense,5,REC_049,0.02777777777777778,0.0,0.0,1.0
dense,5,REC_050,0.20338983050847456,1.0,1.0,0.0
dense,5,REC_051,0.047619047619047616,0.0,0.0,1.0
dense,5,REC_052,0.0,1.0,0.0,
dense,5,REC_053,0.0,1.0,1.0,1.0
dense,5,REC_054,0.07547169811320754,0.0,0.0,1.0
dense,5,REC_055,0.1758241758241758,0.7142857142857143,1.0,1.0
dense,5,REC_056,0.0,1.0,1.0,
dense,5,REC_057,0.09999999999999999,0.8,1.0,1.0
dense,5,REC_058,0.10526315789473684,0.0,0.0,1.0
dense,5,REC_059,0.08888888888888889,0.8571428571428571,1.0,0.0
dense,5,REC_060,0.10526315789473684,1.0,1.0,0.0
dense,5,REC_061,0.07142857142857142,0.7142857142857143,1.0,1.0
dense,5,REC_062,0.39024390243902435,1.0,1.0,1.0
dense,5,REC_063,0.29411764705882354,0.8,0.0,0.0
dense,5,REC_064,0.0,1.0,1.0,
dense,5,REC_065,0.30952380952380953,0.875,1.0,1.0
dense,5,REC_066,0.13793103448275862,0.0,0.0,1.0
dense,5,REC_067,0.0,0.0,1.0,
dense,5,REC_068,0.10526315789473685,1.0,0.0,1.0
dense,5,REC_069,0.0,0.0,1.0,
dense,5,REC_070,0.27906976744186046,0.75,1.0,1.0
dense,5,REC_071,0.039735099337748346,0.0,0.0,1.0
dense,5,REC_072,0.0,0.0,0.0,1.0
dense,5,REC_073,0.0303030303030303,0.0,0.0,0.0
dense,5,REC_074,0.19999999999999998,1.0,1.0,1.0
dense,5,REC_075,0.4074074074074074,0.6666666666666666,1.0,1.0
dense,5,REC_076,0.0,1.0,1.0,
dense,5,REC_077,0.30303030303030304,1.0,1.0,1.0
dense,5,REC_078,0.0,1.0,1.0,
dense,5,REC_079,0.0,1.0,1.0,
dense,5,REC_080,0.0,1.0,1.0,
dense,5,REC_081,0.0,1.0,0.0,
dense,5,REC_082,0.0,0.0,1.0,
dense,5,REC_083,0.06666666666666667,0.0,0.0,1.0
dense,5,REC_084,0.2608695652173913,1.0,1.0,1.0
dense,5,REC_085,0.15384615384615385,0.75,1.0,1.0
dense,5,REC_086,0.09523809523809523,0.0,0.0,1.0
