golden_id,record_id,asin,category,q_bucket,question_type,pipeline,k,question,gold_answer,evidence_doc_id,is_answerable,retrieved_doc_ids,retrieved_context,retrieval_ms
G_122,REC_122,B001076GP0,Health_and_Personal_Care,long,descriptive,pc,1,Does it work for a Series 7   760cc-a shaver? what is the difference in 760cc and 760cc-a?,[UNANSWERABLE],,1,"[""KB_01616""]","[""The cord works for my 760cc Braun Razor. I would have given 5 stars, but the price while comparatively good, is more than a power cord should cost.""]",10.63533395063132
G_123,REC_123,B00ANIYKRS,Patio_Lawn_and_Garden,long,descriptive,pc,1,The line won't auto-feed and I have to stop and manually pull it out every few minutes. HALP!,"That's only happened to me once. Pop the spool cap off (squeeze the two sides and pull it) and look at the spool of line. It's possible you have some sort of knot in the line stopping it feeding freely. If so, pull it out and rewind it. I've had very few problems with it, though if you're whacking weeds close to concrete or stone, for instance, it will wear quite fast, requiring stopping every minute or two to feed more line. BTW, you should hear the line feed click just before the head stops turning. The thing is designed for about a 1/4"" feed on each stop/start.",KB_01623,1,"[""KB_01624""]","[""After a few uses the trigger auto feed function stopped working. No matter how many times I press the button no line is advanced. There is a manual release button on the side of the spool housing but this requires you flip the tool upside down every few minute or so.If you are looking for a good option please save yourself the money and look somewhere else. What good is paying $150 for something that is not serviceable and didn't last a couple months.""]",14.380124979652464
G_124,REC_124,B009T7H0QM,Home_and_Kitchen,long,descriptive,pc,1,"can youadjust the temperature manually or are there just ""settings,"" like on a crock pot ?","There are temperature settings you can set if you use it in ""oven"" mode.  There are also low, high, and keep warm settings if you want to use it like a crockpot.",KB_01637,1,"[""KB_01637""]","[""As a bonus, it's much easier to wash than my slow cooker; although instructions say dishwasher safe, I continue to hand wash it.) I've used it on all settings, and have yet to have a meal that's failed.""]",12.52245798241347
G_125,REC_125,B00101TXPG,Baby,long,descriptive,pc,1,"I like being able to hear everything that goes on in my baby's room.  Can you clearly hear all background noises (e.g., wave machines, etc.)?",It is quite clear but the volume is not high. We use it for our quadriplegic daughter when she calls in the middle of the night. I like that we don't get static from other electrical objects or the aluminum wiring in this house.,KB_01649,1,"[""KB_01642""]","[""I sleep with a sound machine next to my bed (my baby's shuts off after 20 min), and I can clearly hear him over that.I also like that the fact that if the baby unit fails or the power goes out, the parent unit immediately makes a horrendous beep.CONS:I don't like that there is no battery backup for the baby unit.Finally, I think that the ease of use could be better (hence 4 stars).""]",13.179208035580814
G_126,REC_126,B009HRFGNS,Home_and_Kitchen,medium,descriptive,pc,1,Is this oven big enough to cook a turkey?,It's only big enough for a 5 lb. chicken or turkey if you can find a really small one.,KB_01652,1,"[""KB_01654""]","[""This toaster oven exceeds my expectations. I wanted something to cook small portion and not use my oven,this oven is perfect to bake and boil in.""]",10.647250106558204
G_127,REC_127,B00GYBZURM,Toys_and_Games,long,descriptive,pc,1,Does this kit come with a go-pro camera? I am building my own drone and would like to include an FPV system...,No you must buy your own camera,KB_01667,1,"[""KB_01662""]","[""I have been using the KumbaCam advanced kit for 3 weeks now and it rocks! I have been doing a lot of flying with my DJI Phantom 2 and F550 Hexacopter for a little bit and wanted to take my flying and filming to the next level. I wanted to be able to comfortably fly far distances out side of my line of sight, and the ability to frame up my shots for ariel video via my go pro 3+.""]",10.22762490902096
G_128,REC_128,B00GGN264I,Health_and_Personal_Care,short,descriptive,pc,1,Is psyllium better than inulin?,"Most psyllium products need sugar, artificial sugar and color and other additives to make it palatable.  I doubt if any of us need those additives and Clear and Natural is 100percent inulin without additives.  Strange that it costs more without all that other""stuff""!",KB_01673,1,"[""KB_01673""]","[""The active ingredient in Clear & Natural is &#34;inulin&#34;, an insoluble fiber supplement, which has controversial reviews from various users and authorities, regarding its efficacy and effectiveness. I found that it resulted in serious gastrointestinal distress, gas and flatulence. I promptly returned it to Amazon and cannot recommend it.""]",16.278750030323863
G_129,REC_129,B008AG5VOQ,Toys_and_Games,long,descriptive,pc,1,Does this tricycle have an easy way of taking on and off the push handle and does it fold down for transport?,Push handle easily removed with a single pin under the seat . Does not collapse or fold down.,KB_01685,1,"[""KB_01687""]","[""The tricycle isn't extremely high quality. The pushing handle has alot of slop in it as others mentioned but doesn't make it too hard to navigate with. I compared lots of similar products and if I had to do it again, I would still purchase this.""]",10.318208020180464
G_130,REC_130,B00004RGB7,Home_and_Kitchen,short,descriptive,pc,1,Is it difficult to clean?,No,KB_01693,1,"[""KB_01700""]","[""My husband, the chef, doesn't know how he's ever lived without a double boiler now that he has one. He uses it all the time.Never burn the cheese sauce again! And it is really easy to clean.""]",11.192500009201467
G_131,REC_131,B001DEYVXO,Electronics,medium,descriptive,pc,1,Anybody know if this works with windows 8?,"Yes, I have been using the Hauppauge TV Tuner with Windows 8 for about a month with no issues.",KB_01707,1,"[""KB_01707""]","[""The Hauppauge works perfectly with my Lenovo laptop running Windows 8. I called the Hauppauge company for advice about which tuner to purchase and received friendly and competent customer service. The tuner works perfectly. Based on reviews, I also decided to purchase Windows Media Center ($100 extra to convert Windows 8 to Windows 8 Pro) and don't regret it. The tuner has worked seamlessly and easily with Windows Media Center.""]",11.98829198256135
G_132,REC_132,B00276BKBS,Health_and_Personal_Care,short,descriptive,pc,1,How many servings per container?,Product label says 28. Using the measuring scoop  provided  you will get 28 single servings per container.P Galie,KB_01711,1,"[""KB_01711""]","[""You get 28 servings per jar, so if you take one a day it will last you all month.I prefer to take it with about 8 ounces of cold water stirred in a glass with a spoon (easier to use a blender). I may try it with other types of drinks, but just the water seems to work quite well.All in all, This stuff is great for Vegans or anyone who wants a fine meal replacer.""]",12.256792047992349
G_133,REC_133,B0063N7OZ2,Electronics,long,descriptive,pc,1,Can a cop pull you over in the state of CT for having the detector hanging from your rear view? You can get pulled for hanging an air freshener.,[UNANSWERABLE],,1,"[""KB_01728""]","[""While you can still run your traditional cigarette lighter chord up the the detector, hardwiring it eliminates that curly chord from having to run from your dash up to your mirror. I mean really, if you're going to go through the trouble the make your detector look sleek by mounting it to your rear-view, you might as well go all the way by hardwiring your detector to your car.Overall, great product and a breeze to install!""]",13.051124988123775
G_134,REC_134,B003C6RR1E,Health_and_Personal_Care,short,descriptive,pc,1,what is the ingredient formula?,[UNANSWERABLE],,1,"[""KB_01731""]","[""eye doctor says this is only formula that works this is only product i could find that matched formula available other then band he sold for much higher price""]",13.065792038105428
G_135,REC_135,B00A9PKN3A,Sports_and_Outdoors,medium,descriptive,pc,1,Does the bike have to be assembled?,Yes,KB_01736,1,"[""KB_01736""]","[""It's delivered in disassemble condition and without any tools. If you are not familiar with bike, so please buy one from bike stores, But the assembled one in bike store is nearly $300 as far as I know. So pay attention.""]",18.49587506148964
G_136,REC_136,B0090EC7BM,Electronics,medium,descriptive,pc,1,if it comes with the wiring connector?,[UNANSWERABLE],,1,"[""KB_01748""]","[""You also need the wiring harness conversion (and wire crimp connectors), a bracket and a molding piece specific for your car/truck. We did successfully install the radio in my sons 97 honda civic where the radio does match the space but still does not allow screws to a mounting bracket to allow vibrations from moving it.""]",10.68808394484222
G_137,REC_137,B004CLYAJK,Home_and_Kitchen,medium,descriptive,pc,1,How large of an area does this cover?,[UNANSWERABLE],,1,"[""KB_01756""]","[""Great for price!! Reduced a lot dust in rooms! Easily portable to cover all rooms! Wish I bought two when they were on sale!""]",12.146083055995405
G_138,REC_138,B00GN5DHH4,Electronics,medium,descriptive,pc,1,Does the ear piece come with a microphone to talk into?,"The microphone is not the best quality, several of ours stopped working after just a few days. But the earpieces and the radios were still well worth the purchase.",KB_01770,1,"[""KB_01769""]","[""We purchased the radios to keep in communication when setting up and orchestrating a fireworks show. The radios were great, we were able to speak with each other and hear each other regardless of the noise around us. While the MC was speaking I unplugged my headset and turned up the volume and everyone around me was able to hear the speaker through the radio. We had the speaker keep the mic open on the radio so the crew in the back could hear. The ear pieces work great.""]",15.682291006669402
G_139,REC_139,B00067MVUE,Pet_Supplies,medium,descriptive,pc,1,What parts of it are made of metal?,Just the springs are metal. If you leave the Scoop outside they do rust eventually but last for years. Mine was in the weather for many years before they rusted and broke but would have lasted longer if I kept it indoors. I immediately bought another Scoop as it is such a good product.,KB_01784,1,"[""KB_01780""]","[""It's plastic. Enough said. You are better off purchasing a metal unit that won't break and will last more than a minute.""]",12.014416977763176
G_140,REC_140,B000F6Y686,Electronics,long,descriptive,pc,1,Does this let you focus at objects at ~12x telephoto zoom from a closer distance than with the normal lens setup of an FZ200?,[UNANSWERABLE],,1,"[""KB_01788""]","[""At least it works with them, but it adds to the screwing/unscrewing process. Good info to know.-The FZ-200 does focus better if you zoom all the way in to 48X (iZoom) rather than leaving it at 24X and cropping it later. The image quality will be otherwise identical once processed and cropped, but the focus at the time of shooting is better if you zoom in to 48X. Why? It beats me...the camera just handles it better for some reason.""]",13.274458004161716
G_141,REC_141,B009KZ20D6,Tools_and_Home_Improvement,long,descriptive,pc,1,How durable are the heads on these? I have another precision set I got from RadioShack (lol) and the smallest Phillips head bent painfully easily.,They're quite durable. I purchased this set in September of last year and I have used it on multiple cell phones and laptops. The #000 Phillips screwdriver I have used the most and I took a picture with a macro lens to show you how well it's held up.  http://i.imgur.com/H4MrxbR.jpgHope this helps,KB_01795,1,"[""KB_01798""]","[""The quality of the screwdrivers is excellent. They feel very solid and are long and thin enough to reach nearly any screw. The end of the handle fits comfortable in the hand and I have never had a problem getting a good enough grip. The only way this set could be better is if it included a larger Phillips head.I would recommend this set to anyone who needs to do some work on their computer.""]",12.863915995694697
G_142,REC_142,B001BOD9JI,Pet_Supplies,long,descriptive,pc,1,can you adjust the flow rate or is it just 3.5 gph. i wanting to use to add Kalk but want to do way slower than that,"Flow isn't adjustable on these. I use one to topoff kalk, but on a digital timer that runs the pump for about 5 minutes at a time, 6 times a day.",KB_01805,1,"[""KB_01807""]","[""The pump works as advertised! I get about 2 gph instead of the 3.5 gph, however I am pumping through 4 ft of tubing. This is the second Aqualifter that I have purchased. They are being used as dose pumps in my hydroponics system.""]",13.398917042650282
G_143,REC_143,B00119QDPA,Musical_Instruments,long,descriptive,pc,1,What is the measurement of the circle at the bottom? I am wondering if it will work with my mic. Thanks!,[UNANSWERABLE],,1,"[""KB_01819""]","[""I bought this mount which is EXACTLY like the one that came from the manufacturer when the mic was purchased. My ordering was fast easy and the delivery was quick with no problems. Perfect replacement piece!""]",11.242249980568886
G_144,REC_144,B000063XH7,Home_and_Kitchen,long,descriptive,pc,1,Is there a grease channel and catch-area for bacon grease as the bacon cooks?,"There's a guide on one corner that will funnel the grease, but no catch or drop pan.",KB_01831,1,"[""KB_01827""]","[""He explained in one episode how he fries bacon in a waffle maker. While cooking, grease drains away from bacon and splatter is eliminated. Needless to say, this is one of my uses for this machine: cooking organic bacon. Spouts on side of each plate makes it easy to drain grease to refrigerate and use for flavoring other foods later. (Such as homemade fajitas. )Besides waffles, bacon, and grilled items, I use just the grill plates to make home made tortillas!""]",15.634084003977478
G_145,REC_145,B005JVNQPQ,Automotive,long,descriptive,pc,1,"Is it normal that where the rust was that its black and textured?  Is it also normal that the rust just doesn't ""fall off"" and requires rubbing?","I just use some today, and you do have to rub it sometime to get the rust to come off. I have seen the metal turn black and some time metal gray when the rust was removed. I love this product, it just saved me some tools that had gotten wet and rusted badly. I thought I was going to have to throw them away but it saved them. Well worth what I spent when I saved my Harley Davidson gas tank that rusted inside when it sat to long.",KB_01835,0,"[""KB_01836""]","[""I was surprised it really works cleans the rust off like it states. one thing is don't leave it in to long or it will turn the metal black.""]",37.34787495341152
G_146,REC_146,B000CPI5XM,Automotive,medium,descriptive,pc,1,Does this work for ford 2002 f350 diesel??,Yes it will.,KB_01851,0,"[""KB_01845""]","[""I have a 2002 Mazda B-3000 truck (Ford Ranger) with about 80,000 miles on it and a 5-speed MANUAL transmission (Yes, this trans uses ATF - not gear oil as you would expect).Before the ATF change, my truck shifted a little roughly and I could hear a slight whine in second gear when the truck was cold. This ATF made a huge difference. It still isn't perfectly smooth when shifting into second, but there is no more whine.""]",11.144792078994215
G_147,REC_147,B00FM0N514,Home_and_Kitchen,medium,descriptive,pc,1,What are the dimensions of the bottom cabinets?  The drawers?,"The two bottom cabinets are each 15.5"" deep, 16"" tall and 19.5"" wide.  There are adjustable shelves that you can opt to put in them.  The drawers are 17.5"" wide, 12.5"" deep and about 3 3/8"" tall.",KB_01862,0,"[""KB_01855""]","[""It really was a lot of work to put together (1 person) but worth it in the end. I had to play around with adjusting the drawers until they finally fit. Once assembled, it is just as pictured. Exactly what I was looking for...very sturdy.""]",13.203541981056333
G_148,REC_148,B000X596HU,Tools_and_Home_Improvement,long,descriptive,pc,1,I have this can can not get it primed.  The instructions are nto very clear.  Can anyone tell me the correct way to prime it?  I'm about to trash it.,as far as priming it i could only let it sit in a warm spot and it bled itself hahahahaha i know but all i could do to get it going,KB_01874,0,"[""KB_01865""]","[""item was very hard to get primed. Luckily I have lots of experience with grease guns. The instructions for the charger are wrong. One of the batteries was bad and they promptly shipped another one. I also agree with the fitting on end of hose being very hard to remove...bad design. I will be changing it out today with one from my manual Alemite grease gun.""]",37.03591600060463
G_149,REC_149,B00F5TR1I0,Beauty,medium,descriptive,pc,1,Does it have enough space for your books ?,"it's a pretty big purse. fits my digital camera and accessories. I don't know how many school books it would fit, but it'll fit a few reading books",KB_01875,0,"[""KB_01875""]","[""It's not the best but not the worst. I just wanted a cute black bag to carry my school stuff in and it does that. Not as big as it looks in the pictures but it's big enough to hold my notebooks and folders. Cheap leather but hey it doesn't look bad. Be careful with the zippers, they're pretty cheap but as long as you don't pull on them or zip them hella fast, they'll be okay. Overall it's a good bag for the price and where it comes from.""]",13.803582987748086
G_150,REC_150,B001EYYJVC,Automotive,long,descriptive,pc,1,why does the listing say its 66/80cc? the sticker on the engine clearly says its a 47cc.,[UNANSWERABLE],,0,"[""KB_01885""]","[""It's no race engine but it had more than enough power for a bicycle! Already put 200miles on mine and it still running strong!""]",13.481791014783084
G_151,REC_151,B00HWM5PMW,Electronics,medium,descriptive,pc,1,How long does the battery last?,[UNANSWERABLE],,0,"[""KB_01897""]","[""This is an amazing laptop, it is sleek and has the processing power and ram needed to run software. The keyboard lights up and it looks very nice, not cheesy at all. It's not a touch screen but that is not a big deal. It does have some weight to it, it is not light like a tablet but not big and bulky either.""]",15.624208026565611
G_152,REC_152,B00AT93GBM,Electronics,medium,descriptive,pc,1,Will it work with an iPod touch 4?,"It works as a standard wireless B/g router, it only requieres a 5volt power supply (not inluded, just a usb cable) yiu can use a computer usb port or any cell phone charger with a usb port for powering it, you only have to plug a usb 3g Modem (mine's an Alcatel, tought many ZTE and other brands are supported) , once  you power it up, you can log on to the setup page and conigure settings such as SSID, wireless security.  Very weak signal, by the way, it only reaches the room I'm using it and the next, sometimes reaches the 1st floor of my house . Hope this answer helps.",KB_01905,0,"[""KB_01908""]","[""I would give it 5 stars if there was an A/C adapter included.""]",11.967208003625274
G_153,REC_153,B002TNIN2S,Beauty,medium,descriptive,pc,1,How is this cream supposed to be applied? Finger? Q-tip? Brush?,"A finger tip will work perfectly. However  for spot treatment a Qtip is highly recommended. FYI please avoid direct sunlight when using product or apply at night before bed time, use a towel on pillow if applying at night. Thanks",KB_01911,0,"[""KB_01911""]","[""I am using this cream on my back, legs, arms and face. My dark marks are getting lighter, but it is taking a little more time than expected. But, I am on my third bottle of cream. My husband says, \""have patience and it will work\"". So far my patience is paying off. I will continue to use this product until all the marks are gone. Thanks.""]",12.28629203978926
G_154,REC_154,B001J8SYV4,Toys_and_Games,long,descriptive,pc,1,Is this waterproof ? I want to use outside to keep chalk for an outsie chalkboard ?,no it is not waterproof. Very poorly made.,KB_01925,0,"[""KB_01926""]","[""My little guy loves to write letters and play with mailboxes. I bought this for him and he loves it! It is strong and really cute. He put stickers all over it!""]",16.196749988012016
G_155,REC_155,B00DMAGWVG,Sports_and_Outdoors,long,descriptive,pc,1,"is this the 2013 model? suitable for 8 yr old in hilly terrain family rides in Colorado? thanks, bobbi",It's quite heavy. My 14 year old loved it til it was stolen. It would be a bike he could grow into. I'd buy it for that age.,KB_01930,0,"[""KB_01931""]","[""I didn't get this bike long ago, and so far it's met many challenges, it holds up really well and it was cheep! That makes it even better.""]",15.776583924889565
G_156,REC_156,B00G8IVXZE,Toys_and_Games,long,descriptive,pc,1,Can I simply use these as rubber bands? Are they as strong as rubber bands you might buy in an office supply store? What size are they?,"Good idea, but much too small and not elastic enough to replace office supply type bands.",KB_01939,0,"[""KB_01942""]","[""These rubber bands were like the ones purchased at any store. My eleven year old daughter had no complaints while using them.""]",17.111249966546893
G_157,REC_157,B005QIYUMU,Patio_Lawn_and_Garden,long,descriptive,pc,1,Has anyone had any problems with this tipping over? I can see my son running back and forth into the sides and would be concerned about it tipping.,[UNANSWERABLE],,0,"[""KB_01944""]","[""Very disappointed. My son went to climb inside, and when he pulled the door flaps open, it ripped a hole in it. I sent it back, and received a replacement. The second one did the exact same thing. So now it's patched up with duct tape.""]",13.263292028568685
G_158,REC_158,B00523K104,Electronics,short,descriptive,pc,1,What is the shutter count?,[UNANSWERABLE],,0,"[""KB_01959""]","[""This camera is awesome... You just need to know how to click it. It outperforms in all conditions of light. No cons as of yet.The quality of images is excellent...""]",16.344834002666175
G_159,REC_159,B00A2AWBKU,Electronics,long,descriptive,pc,1,"LENOVO THINKPAD L430 caddy, does the caddy connect to the computer terminals itself, or would I need to open the computer and connect it?",no need to open. just pull out the dvd player and put this one in. all set.,KB_01970,0,"[""KB_01963""]","[""Have been using the caddy for about a month in my Lenovo W530 and have had no problems. The drive fits perfectly into the caddy and is secured by four screws with no need for rubber rails. The caddy fits perfectly into the ultrabay slot and locks into place just like the DVD unit does. So everything is secure and it has performed flawlessly. It even comes with a carrying case that you can use for your DVD unit while the caddy is in use. Would highly recommend.""]",15.882292063906789
G_160,REC_160,B001PGP33M,Toys_and_Games,long,descriptive,pc,1,How big is the box or the parts if taken out of the box to get it home from the store?,....massive. We have a F150 and the tray was completely full. Each wall and roof panel is a solid piece.,KB_01978,0,"[""KB_01974""]","[""I was scared when I arrived from work and saw the size of the box this thing came in the garage. But to my surprise the box was easy to handle and the pieces came together very easily.You must use an electric screwdriver because the screws are long and not pre-drilled.I had a small issue then installing the doorknob as I put a little too much force and the screw casing broke. However, I was able to remove the broken piece and install it back without problems.""]",12.987166992388666
G_161,REC_161,B008YRG5JQ,Cell_Phones_and_Accessories,medium,yesno,pc,1,can it charge a laptop comuter,yes it will charge a laptop.,KB_01984,1,"[""KB_01991""]","[""The search is over. This will outperform your expectations, hands down. It can charge you pad and smartphone at the same time.""]",12.856834102421999
G_162,REC_162,B004EPXIA6,Patio_Lawn_and_Garden,short,yesno,pc,1,can I refill the spools?,"Okay. My earlier response to a similar question was yes and now i have more experience and knowledge to respond more thoroughly. a) yes, one can replace the line in these spools with thicker line. I have done so two times now using 0.08 in line i had leftover form my old dual line trimmer. I have the Greenworks 21242 G-MAX 40V model which is a single line design. These spools are only for single line machines.  They accommodate only one single line. B) When you load them with thicker line, there must-needs be less line length on the spool.  Thicker line works better for thicker stemmed plants and so will break less often in that case. However,...since my Greenworks 21242 G-MAX 40V trimmer has a ""no bump"" automatic line feed, the line is advanced 1/4 in every time you stop and start the motor.  If the weeds don't break the line, the cutter-knife thing will be cutting off that 1/4 in every time you stop. This means if you are only cutting grass and other less resistant weeds, the .065 in line is probably a better bet since there will be more line to use up per spool as you go about your standard trimming operations.  IF you have heavier weeds as i do, the .08 in line is a better bet since it is less likely to break for these tasks and if you are willing to continue trimming without stopping until the line has been shredded by the weeds.  i.e., more weeds per spool under such conditions.",KB_01996,1,"[""KB_01999""]","[""The spool that came on the trimmer is refillable and so are these. It's good to have spools on hand when one goes empty and these do the trick. Once you buy these you can just keep refilling them.""]",11.688875034451485
G_163,REC_163,B003ARSPIO,Cell_Phones_and_Accessories,short,yesno,pc,1,is it a smart phone,"It's not a smartphone, but it's smart to have it if you are a SIM card user. It is easy to use and more than worth the price.",KB_02011,1,"[""KB_02006""]","[""Love the combination of touch screen and pull-out qwerty keyboard! In addition, the phone seems to be very well made. Great customer service!""]",15.966417035087943
G_164,REC_164,B00429NVQA,Electronics,long,yesno,pc,1,can i aim this out a closed windw to view my back yard.,Yes and no. The camera has a set of IR LEDs that allow it to see at night. You will have not be able to see what is going on at night unless you do what I did and tape off the LEDs using black electrical tape. What happens is the IRs hit the glass and at night it acts like a mirror and blinds the camera. Without the LEDs it works fine during the day and at night it works decently with ambient/porch light. You could also get an IR LED array for fairly cheap here off amazon and point that into your yard as well. That way it would have pretty good B&W; night vision.,KB_02013,1,"[""KB_02018""]","[""You aren't going to get super clear pictures or read license plates 30 feet away but if you just want to know if someone/thing has been into your yard or keep an eye on the family pet then this is fine for that.I'd say if you are thinking about this one then spend a bit more and get the newer PTZ camera with 720p output on it.""]",16.76312496419996
G_165,REC_165,B002N3TO36,Automotive,long,yesno,pc,1,would it be okay if I wanted to trim (cut) each bar to match the width of the roof of my Volvo V50 for a more flush mount,[UNANSWERABLE],,1,"[""KB_02027""]","[""Volvo sells cross bars but they cost significantly more. Thes fit the car and my budget. Most importantly, they work just fine. I don't keep them on the car permanently. They come off and reattach easily. What more could I ask for?""]",17.026250017806888
G_166,REC_166,B0081ILUOI,Automotive,medium,yesno,pc,1,"will this fit a 2014 elantra limited with 17"" wheels?",[UNANSWERABLE],,0,"[""KB_02036""]","[""I would recommend this product to all Elantra owners!All the tools needed to complete a tire change were included as well as an organizer.Thank you""]",16.17291697766632
G_167,REC_167,B00BI4JXGO,Electronics,short,yesno,pc,1,are any cables required,Yes. I purchased an Amazon HDMI (ARC) cable to connect my main unit HTB770 ARC output to the TV HDMI ARC input. It woks great and gives you on/off and volume control.,KB_02041,0,"[""KB_02042""]","[""Pros:Speakers sound goodBluetooth works great with my iPod TouchEasy to set upCons:Receiver was defective out of the box. When switching from one input to another (e.g. from cable box to Blu-ray), either the sound would drop out, or the video became shaky and showed a lot of interference (lines and snow/static on the screen). I checked all connections, all cables were sound. My TV is a Panasonic plasma, by the way.Returning it.""]",15.034624957479537
G_168,REC_168,B006SDI6X6,Home_and_Kitchen,medium,yesno,pc,1,can i use this without the bars in the middle,If by bars you are talking about  the spaces between the canvases then yes you can put them as far apart or as close together as you want.  Keep in mind that there will still be a small seam even if they are as close together as you can put them so it will never look quite the same as one canvas.,KB_02050,0,"[""KB_02056""]","[""We just measured, hammered in the hangars and the work was done. Per the manufacturers instructions, we left a couple of inches between each space. The five pieces make a BIG display. In this case, the stretch across the wall behind an oversized green leather sofa. The sofa is fat...overstuffed and fairly plane.""]",17.558082938194275
G_169,REC_169,B003J8PCL2,Electronics,long,descriptive,pc,1,I have an Onyx EZ Model XEZ1.  Will the work with my model?,"I'm sorry not really sure if it will, but the thin wire tends to break very easily right @ the plug. Just breaks cause they're so thin. I'm on my 3rd. Not happy.",KB_02069,1,"[""KB_02060""]","[""I have gone through two, nearing the need for a third one. I have tried to find more durable replacements, but have not been able to find one that says it is compatible with the Onyx. XM should work on a thicker cord, for this one breaks at the point right before the thicker part that goes into the cigarette lighter. I thickly wrap with electrical tape, but it is still trying to break in the same place..... again. Other than the flimsy power cord, I love it.""]",17.38679106347263
G_170,REC_170,B00E395L7Q,Electronics,long,descriptive,pc,1,Does it have a card reader slot? In the pictures it looks like it does.,"Yes,  but haven't used it yet",KB_02085,1,"[""KB_02089""]","[""It remembers all the passwords and usernames that I need and gets me into these sites by swiping my finger over the reader.""]",15.827666036784649
G_171,REC_171,B00F144HYA,Electronics,long,descriptive,pc,1,"what size screen do I need with the 5030ube, sitting approx 14 feet from wall where screen would go.","i have a 120"" 16:9 screen at 13 ft away and it is great, it is amazing for movie format which takes about 6inch from top and 6inch on bottom and then the whole screen is used for hdtv which is gigantic but it is not difficult to watch.  i just bought projector last week and even though the resolution from my 4k samsung has spoiled me movies in true 1080p look great using the projector",KB_02103,1,"[""KB_02115""]","[""I waited for years to buy a projector thinking the picture quality would not be very good but the 5030UB blows away most LCD and plasma TVs.My 5030UB sits on a shelf about 8' off the floor and about 19' from my 120\"" Silver Ticket screen (also fantastic).""]",12.983917025849223
G_172,REC_172,B0048G9LDE,Toys_and_Games,long,descriptive,pc,1,How well does this game play with 2 players?  Is it less interesting then 4 players?,"It plays alright. The choices in the different zones are reduced (blocked off) when playing with fewer than 4 players. So, while it's still playable, it's a lot more fun with 4.",KB_02121,1,"[""KB_02132""]","[""While the game can be played with 2 and 3 players, for the best games I recommend playing with 4.This game is out of stock on many websites, so if you see it for sale, pick it up.""]",15.891083050519228
G_173,REC_173,B000E8VAIO,Tools_and_Home_Improvement,long,descriptive,pc,1,can this be placed in a gang wall switch box? I have a 7 switch gang box and need to place two side by side?,"When we originally bought this item, it replaced a light switch. It fit in fine next to two other light switches. The same switch plate we used before covers all three.",KB_02157,1,"[""KB_02160""]","[""I can do that with my old, $1.50 wall switch!""]",15.52312495186925
G_174,REC_174,B0044U42LU,Sports_and_Outdoors,medium,descriptive,pc,1,Will these kill zombies if i get good at it?,"Projectile weapons typically are not efficient for killings zombies. Throwing knives would be better served as a tool or self defense against humanity's other faction that you'll ultimately have to fight. Likely they will capture you, and their Che Guevara look alike will make you play basketball while only have a couple hours left before a horrible poison destroys your body. Welcome to the human race.",KB_02164,1,"[""KB_02163""]","[""I bought these to get ready for zombies and i wasnt dissapointed! Very sharp and very accurate will hit targt easy!""]",21.39983302913606
G_175,REC_175,B000BVQ80E,Home_and_Kitchen,long,descriptive,pc,1,Do I only have to use  Sephora chocolate or will any brand do ?,Any brand will work as long as it is formulated to use in a fountain.,KB_02185,1,"[""KB_02194""]","[""I bought 2 bags of Sephra milk chocolate and didn't even use everything.""]",12.2862079879269
G_176,REC_176,B00HG1L334,Electronics,medium,descriptive,pc,1,Is it fit with lifeproofcase ipad mini?,[UNANSWERABLE],,1,"[""KB_02218""]","[""I tried this cable on some of my problem cases and the fit was perfect.""]",12.27724994532764
G_177,REC_177,B007VFTO0E,Patio_Lawn_and_Garden,short,descriptive,pc,1,What size is the hole?,[UNANSWERABLE],,0,"[""KB_02224""]","[""It's Craftsman... do you need to make a review? It's a quality item wouldn't expect anything else from that company.""]",13.731000013649464
G_178,REC_178,B001L1R3SO,Home_and_Kitchen,long,descriptive,pc,1,Does this blanket go on top of the bedding or do you sleep on top of it?,[UNANSWERABLE],,0,"[""KB_02227""]","[""We bought the queen-sized blanket for a queen-sized bed. I wish I'd bought the king &#8230; it's hanging over the edge of the mattress but there is NO way I could even come close to tucking it in. But it does keep us super warm and it's so much safer than the antique version that we were using.""]",15.118375071324408
G_179,REC_179,B005N1190G,Pet_Supplies,short,descriptive,pc,1,What gage is the wire?,It looks to be 10 Ga,KB_02242,0,"[""KB_02240""]","[""Folds pretty easily to transport and wire is heavier than others I looked at.""]",12.574375024996698
G_180,REC_180,B003F8GH6U,Sports_and_Outdoors,short,descriptive,pc,1,Where was it made?,They are made in China. The only water bottle I've found that is made in the US is Liberty Bottles. You can get them here or I saw them on the shelf at Whole Foods.,KB_02254,0,"[""KB_02260""]","[""Love my new kanteen, it arrived quickly and the product is wonderful.""]",12.727416935376823
G_181,REC_181,B005IHAPBY,Automotive,long,descriptive,pc,1,"How tall are the top and bottom sides? I'm thinking about getting this engraved, but if it's too small then I can't",[UNANSWERABLE],,0,"[""KB_02280""]","[""Good looking plate frame, I bought this one as NC truck plate has the state name at the bottom of license plate.""]",11.482708039693534
