chunk_id,doc_id,record_id,asin,category,text,n_words
PASS_001133,KB_01106,REC_086,B001CWT4JI,Health_and_Personal_Care,"I usually set mine to 3 when I start and maybe turn it up to 4 while I'm using it. It's powerful. If you're congested, start even lower.",28
PASS_001134,KB_01107,REC_086,B001CWT4JI,Health_and_Personal_Care,I have taken it with me on trips a time or to also. I will buy another one if this one ever gets beyond repair. I have had mine a couple of years.,33
PASS_001135,KB_01108,REC_086,B001CWT4JI,Health_and_Personal_Care,Great product! Really helps my sinus and post nasal drip issues. Great quality product is holding up well. I've had mine over three years.,24
PASS_001136,KB_01109,REC_086,B001CWT4JI,Health_and_Personal_Care,"The design is a little flimsy. I have only owned mine and used it for a few weeks so it is still holding up. However, I do not get as long lasting relief from the SinuPulse Elite and their solution as I do creating my own solution and simply using the bulb. My ENT physician gave me the recipe for a buffered saline solution that I could create and use with the bulb. That works and it costs pennies.",79
PASS_001137,KB_01110,REC_086,B001CWT4JI,Health_and_Personal_Care,"I do this daily and it does not bother  me too much. The Rite-aid bottle has a ""anti backwash valve"" and a notch in the nozzle that seems to limit the pressure. It works very well, a good rinse and no fluid running down my throat. The down side is that it is not quit as powerful of rinse as the Neilmed. It is in between the Neti pot and the NeilMed squeeze bottle. So this brings me to the SinuPulse that I just purchased. I did not purchase mine here at Amazon, instead at an other online retailer for 63.99 shipped, while it was a good deal the company had dreadful customer service.",114
PASS_001138,KB_01111,REC_086,B001CWT4JI,Health_and_Personal_Care,"This is much better than the manual sinus irrigator that I used to use. The ability to change the water pressure is helpful for those times I'm congested. I use cooled boiled water with mine to ensure that it stays sanitary and I don't end up having brain-eating amoebas swimming up my nose... (I use a couple of jars-- usually boil the water, put it in the jars to cool overnight, and might boil another pot in my electric kettle in the morning to mix it in a separate container with my salt and make it around lukewarm).",98
PASS_001139,KB_01112,REC_086,B001CWT4JI,Health_and_Personal_Care,"Sort of a water-pik for your nose and takes a bit of getting used to - shooting water up your nose.But flushing your sinus' everyday relieves many/most of the symptoms.Don't use plain water as it's very irritating; 250 salt/baking soda packets are $10 at Costco - cheaper than elsewhere. Yes you can mix your own but at 4 cents each, I have better things to do.And flush it regularly with plain water to keep residue from building up - I've had mine for more than a year with no problems.Use it before jumping in the shower as the solution will run out of your nose for a few minutes.So, here's a gizmo that really works - at least for me.",120
PASS_001140,KB_01113,REC_086,B001CWT4JI,Health_and_Personal_Care,"If you have a bacterial sinus infection and either can't afford or don't want to take anti-biotics for it, this device can cure it. It is more than a fancy-looking Neti pot. For me, Neti pots only treated the symptoms. Some people who have had sinus surgery never got better until they've used a good sinus irrigation system like the SinuPulse. Something else you should know: after I got mine, I broke part of the plastic blue door that fits in the unit's white lid. I called customer service to ask for a replacement piece, and I received it less than a week later, free of charge!If your sinus infection is not bacterial, but from systemic yeast--which is caused by anti-biotics, among other things--the Sinupulse is good to use in conjunction with an anti-fungal diet.",135
PASS_001141,KB_01114,REC_086,B001CWT4JI,Health_and_Personal_Care,I have had mine for several months and it is working fine.,12
PASS_001142,KB_01115,REC_086,B001CWT4JI,Health_and_Personal_Care,"Yes you can mix your own but at 4 cents each, I have better things to do.And flush it regularly with plain water to keep residue from building up - I've had mine for more than a year with no problems.Use it before jumping in the shower as the solution will run out of your nose for a few minutes.So, here's a gizmo that really works - at least for me.",71
PASS_001143,KB_01116,REC_086,B001CWT4JI,Health_and_Personal_Care,"Something else you should know: after I got mine, I broke part of the plastic blue door that fits in the unit's white lid.",24
PASS_001144,KB_01117,REC_086,B001CWT4JI,Health_and_Personal_Care,I usually set mine to 3 when I start and maybe turn it up to 4 while I'm using it.,20
PASS_001145,KB_01118,REC_086,B001CWT4JI,Health_and_Personal_Care,"I use cooled boiled water with mine to ensure that it stays sanitary and I don't end up having brain-eating amoebas swimming up my nose... (I use a couple of jars-- usually boil the water, put it in the jars to cool overnight, and might boil another pot in my electric kettle in the morning to mix it in a separate container with my salt and make it around lukewarm).",70
PASS_001146,KB_01119,REC_086,B001CWT4JI,Health_and_Personal_Care,I have only owned mine and used it for a few weeks so it is still holding up.,18
PASS_001147,KB_01120,REC_086,B001CWT4JI,Health_and_Personal_Care,I have had mine a couple of years.,8
PASS_001148,KB_01121,REC_086,B001CWT4JI,Health_and_Personal_Care,"I did not purchase mine here at Amazon, instead at an other online retailer for 63.99 shipped, while it was a good deal the company had dreadful customer service.",29
PASS_001149,KB_01122,REC_086,B001CWT4JI,Health_and_Personal_Care,"When I was first diagnosed with this, my allergist gave me a nose-irrigator attachment (only can be supplied by doctors) that could be used with a Water Pik, which worked really well, but then my Water Pik quit working, and since then, the new Water Piks won't work with the attachment, so I ordered SinusPlus.",55
PASS_001150,KB_01123,REC_086,B001CWT4JI,Health_and_Personal_Care,This only worked for 11 times before it quit working.I loved the machine for the short time that it worked.,20
PASS_001151,KB_01124,REC_086,B001CWT4JI,Health_and_Personal_Care,"After struggling for a month with a sinus infection, I decided that my bulb suringe was not doing much, NetiPot was too low tech, and bought the SinuPulse. The first use was rough, ewww, something is pumping water up my nose, and it is going everywhere. After a few days of practice, I was able to mostly clear up my nose. It felt good, better than any other nose cleaner with the exception of a long run. The technique that worked best for me is modified standard: pump water into one nostril, let it come out of the other, and blow slightly in and out while doing this to clear up the deeper passages.One disappointment was slightly shoddy design. The speed knob is impossible to turn with a wet hand, and your hands are always wet when doing this. The water tank leaks a bit when transfering from faucet to the device. For twice the price of my Vicks Ultrasonic Humidifier, I expected much better design. I wish I took a look atGrossan Hydro Pulsebefore buying this, it has a lot more honest looking reviews.Did it cure my sinus infection? No, for that I am currently on antibiotics, it is",200
PASS_001152,KB_01124,REC_086,B001CWT4JI,Health_and_Personal_Care,"lot more honest looking reviews.Did it cure my sinus infection? No, for that I am currently on antibiotics, it is a stubborn one. But my nose does feel a lot cleaner.UPDATE: after using SinuPulse for 6 weeks more, my sinus infection is finally gone. I did it religiously, several times a day, multiple tanks per rinse. Now I just have a slightly stuff nose, hoping it disappears in a few weeks. I am also using plain salt, one teaspoon per tank works great, just make sure it disolves completely. The only reason to stop me from fully recommending this product is that someone is gaming these reviews. 1 day after this was posted, I got 4 thumbs down. And the rest of the reviews here look like a marketing job.FINAL UPDATE: while travelling, I broke SinuPulse, and bought Grossan instead. I like Grossan a lot better. It is quieter, sturdier, and has better low-speed pulse control. In the manual, Dr. Grossan explains the importance of irrigating gently. I've spent months pushing snots up my sinuses with SinuPulse on high-speed. If SinuPulse is making a knockoff, they should price it at 69, not 99.My sinuses are as clear as they've ever",200
PASS_001153,KB_01124,REC_086,B001CWT4JI,Health_and_Personal_Care,"SinuPulse is making a knockoff, they should price it at 69, not 99.My sinuses are as clear as they've ever been. I don't know is it because of couple of weeks of using Grossan, or is it because I quit smoking. It took four months, and it feels good to breathe clearly. Well, almost clearly, but I'll take it :)ONE MORE UPDATE: Grossan died after a couple of years, and I am buying a new one. I am revising my rating here to 2 stars. I believe that glowing reviews here of this product are dishonest. My review used to be the top one here for years, until it gained enough ""not helpful"" votes to push it down.AND ONE MORE UPDATE: I started using a Neti Pot for travelling, and liked it so much that these days Neti Pot is my primary irrigator. Two main reasons why I prefer Neti Pot for most uses are:- silence: power irrigators are loud.- forces me to use better technique. With power irrigator, I was starting to snort water in and out, not letting it totally flood my sinuses. With Neti Pot, snorting does not work, so I had better luck getting a cleanse",200
PASS_001154,KB_01124,REC_086,B001CWT4JI,Health_and_Personal_Care,"it totally flood my sinuses. With Neti Pot, snorting does not work, so I had better luck getting a cleanse of the forehead sinuses.Power irrigator still wins when my sinuses are blocked, Neti Pot can't clean the blockage at all.My sinuses are even better than they were a year ago,every other day I'll experience the strange sensation of completely clear nostrils.",61
PASS_001155,KB_01125,REC_086,B001CWT4JI,Health_and_Personal_Care,"I am a registered nurse for 24 years and have suffered with chronic sinusitis for 15+ years. I have tried everything from making changes in my environment to nasal irrigation. My allergist, ENT, and general practitioner have all suggested I irrigate my sinuses twice a day. They say it's like washing your face. It makes sense.I have done this off and on for years using a bulb syringe, a neti pot, and then the plastic squeeze bottle. I felt like the daily irrigation was doing nothing and I was still getting sinus infections. Plus, I kept getting fluid in my ears. So I resorted to just using the irrigation when I did get a sinus infection.I happened to be talking to another nurse and she suggested I try a pulsating irrigator. I had seen the Grossan irrigator before, but thought, ""What could it possibly do for me that the others do not?"" I also thought, ""I am willing to try anything."" So I went to order it online and that is when I saw the SinuPulse. At this time, I didn't know which product to try since they cost the same and seemed to do the same thing.I called and",200
PASS_001156,KB_01125,REC_086,B001CWT4JI,Health_and_Personal_Care,"didn't know which product to try since they cost the same and seemed to do the same thing.I called and spoke with a service rep at Health Solutions. I was impressed that he took so much of his time to talk to me. He explained to me what the SinuPulse did. He emphasized how the SinuPulse sends a gentle but leveraged pulsating saline rinse into the nasal passages and lower sinuses. This pulsating action is more effective at removing debris because it can penetrate and get into more areas of the sinuses than a simple nasal wash product like a neti pot or bottle. It also helps to break down biofilm, massage the mucosa, and helps restore the function of the cilia. (The cilia are the microscopic hairs which naturally move debris from the sinus passages.)I think the SinuPulse is well designed. The unit has no latex or rubber which is great for me since I am sensitive to these materials. The plastic is antimicrobial. The unit holds about 1 liter of solution. In addition to the nasal irrigation tip, there is an atomizer. I do not see this feature on the grossan product. By using this tip, you can",200
PASS_001157,KB_01125,REC_086,B001CWT4JI,Health_and_Personal_Care,"there is an atomizer. I do not see this feature on the grossan product. By using this tip, you can administer a fine spray of saline into the sinus cavities. This is much more effective than using a saline spray bottle to keep your nose moist. You can also use it to administer medications or other rinses much more effectively than a simple spray. (I would consult with your physician about what solutions you can use with the atomizer.) When I have a sinus infection, I will use Pulmicort Respules, a steroid used for asthmatics in a nebulizer. (They inhale it.)Besides the nasal irrigation tips, there are two for the throat. I didn't think I would use them. But I did and it helped tremendously. I sometimes get a nagging cough even though my sinuses feel clear. I guess there is still a fine layer of post nasal drip even after you irrigate the sinuses. It also has the atomizer tip to administer a fine mist your throat as needed.When I first got the SinuPulse I had just finished a course of antibiotics for a sinus infection. But as usual, the sinus infection was not completely gone. I figured I",200
PASS_001158,KB_01125,REC_086,B001CWT4JI,Health_and_Personal_Care,"course of antibiotics for a sinus infection. But as usual, the sinus infection was not completely gone. I figured I would be on yet another course of antibiotics soon. Instead I tried the SinuPulse and within a week, the sinus infection was completely gone.The other nice feature is the adjustable pressure. There is a knob to adjust the strength of the water pressure. With the sinus infection, my ears were starting to feel full. So I just irrigated my sinuses on the lowest setting. My ears did not get worse, in fact they cleared up since I was able to still irrigate my sinuses. In the past I would not irrigate my sinuses because it would just make my ears worse.I am still amazed at how much clearer my sinus passages are after using the SinuPulse. I cannot believe how much better I feel. When I had the sinus infection, I used over a liter twice a day to irrigate my sinuses. Now I am in maintenance mode and use just 500cc twice a day.I still use medication. One medication I use is Astelin, a nasal spray. Now when I use it after irrigating, the medication does not drip back",200
PASS_001159,KB_01125,REC_086,B001CWT4JI,Health_and_Personal_Care,"I use is Astelin, a nasal spray. Now when I use it after irrigating, the medication does not drip back out of my nose like usual. I'm guessing my sinus passages are clearer and the medication is covering more surface area.I have been lazy and skipped irrigating my sinuses, but I find myself needing to irrigate my sinuses. Like most everyone, it is a hassle to irrigate your sinuses no matter what you use. But for the first time, I feel like this product is working, so I am using it.I have noticed I have used less decongestants and expectorants too. I just haven't needed them. Knock on wood, I have not had a sinus related headache since I started using it. I tend to get many headaches along with the sinusitis.You do need to get a system down and when you do, it only takes minutes and is very easy to use. It is not messy like the neti pot or squeeze bottle. With those, I would always get water everywhere including the mirror.The true test will be how I do over time. I usually get a sinus infection about every 2-3 months. So, I'll have to see how",200
PASS_001160,KB_01125,REC_086,B001CWT4JI,Health_and_Personal_Care,"I do over time. I usually get a sinus infection about every 2-3 months. So, I'll have to see how I do especially with the cold and flu season approaching. At least now, I feel like I have some control over my situation and do not feel like I will have to suffer so much from sinus infections!When I think of what one sinus infection costs, the SinuPulse is nothing. I have down time because I feel so awful. Then I end up spending money for at least one or two doctor visits, antibiotics, and sometimes a CT scan.However, the rep at Health Solutions, told me to try the saccharin test. To do this, you place a little powder sweetener (like Sweet N Low) just inside your nose up against the septum and time how long it takes for you to taste the sweetener in the back of your throat. The first time I tried it, I never tasted it even after two tries and over one hour. Although, I did have a sinus infection still. I repeated the test about a week after the infection was gone and could taste the sweetener at 22 minutes.I did look on the",200
PASS_001161,KB_01125,REC_086,B001CWT4JI,Health_and_Personal_Care,"about a week after the infection was gone and could taste the sweetener at 22 minutes.I did look on the internet for information about the saccharin test. It is an easy way to test the ""mucociliary"" function in the nasal and sinus cavities. I plan to use this test to monitor my progress with the SinuPulse.Some reviews I have read about the other irrigator claimed it can wear out early from the exposure to saline. The SinuPulse comes with a two year warranty. So I was not worried about investing in this product.The SinuPulse comes with a certificate of medical necessity that can be completed by any physician for possible insurance reimbursement. Apparently many insurance companies will cover some of the cost and reimburse.I highly recommend the SinuPulse to anyone who suffers from sinus problems. I think children could use it too as long as they are supervised.",148
PASS_001162,KB_01126,REC_087,B0036WTV2C,Health_and_Personal_Care,"After going to three different dentists searching for a solution to my child's chronic night time teeth grinding, I was so desperate I bought this. There wasn't one dentist who would make a bite guard for a child because &#34;their mouths are changing so fast.&#34;  Of course, that makes sense. But, that's exactly why these are so great. You have to change them every couple of months, so growing jaws and missing teeth aren't a problem.My kid is 6 years old, so I just trimmed off about 3/8 of an inch off the rear molar area on each side so it wouldn't be too big.",105
PASS_001163,KB_01127,REC_087,B0036WTV2C,Health_and_Personal_Care,"I have tried 7 other brands over the past decade and nothing comes close to this easy to mold, easy to use and easy to keep (in its storage box). It is very durable and much better and a hell of a lot cheaper than the one my dentist made for me when I first needed to wear these guards at night. Don't waste money on others.",67
PASS_001164,KB_01128,REC_087,B0036WTV2C,Health_and_Personal_Care,When I lost my insurance and my ex's dogs ate my $400 night guard I had for about 4 years I had to go OTC because I grind terribly at night. I've been through a few different night guards and avoided this one because it was more expensive. It's more expensive because it lasts. The one I have now has lasted 8 months and I am only replacing it to see if there is a difference between an 8 month old and a new one.It fits perfectly - and maybe that's because I've had some experience fitting the other brands.I won't use anything else.,104
PASS_001165,KB_01129,REC_087,B0036WTV2C,Health_and_Personal_Care,"I bought this after my dentist told me I was grinding my teeth in my sleep. It worked ok. I think it was a little too big for my mouth. When I molded it I had a lot of excess mold and it covered the roof of my mouth, I would gag sometimes when I first put it in and falling asleep with it in my mouth was a challenge I usually had to be drugged. Not to mention my bite didn't feel as comfortable after a few days of using it. Luckily my dog snactched it off my bedside table and chewed it up forcing me to have to buy another one.",113
PASS_001166,KB_01130,REC_087,B0036WTV2C,Health_and_Personal_Care,"The softer plastic that you can mold does cover them, though I don't think it will last as long this way.About four months in, however, I started finding little bits of plastic in my mouth in the morning. The thing needs to be replaced. It makes me worry about BPAs and whatever the heck is in this plastic (I don't know!) and whether or not it's safe to chew on soft plastic every night for years on end. I guess it's better than grinding my teeth down to nothing or finding another dentist who can make me one that would also be of questionable plastic and may or may not fit right and may or may not be covered by my insurance.",122
PASS_001167,KB_01131,REC_087,B0036WTV2C,Health_and_Personal_Care,"This was a good buy. I did a lot of research on Mouth Guards on here. With this particular item you will heat up in hot water and form it to your teeth. It's really easy but don't mess up, you only get one time to mold it to your teeth. When you get it there will only be one mold, You can choose to mold it to your lower or upper set of teeth. I would recommend this product to anyone.",82
PASS_001168,KB_01132,REC_087,B0036WTV2C,Health_and_Personal_Care,"UPDATE: 7/17/13** While ordering a new Doctor's Nightguard, I noticed the product has received some bad reviews. I would just say, I have been using this mouthguard for over 5 years with multiple new purchases of this brand and have never had any problems. If you form the mouthguard properly to your teeth, it should suction into your mouth and fit snugly while sleeping. Every morning, this mouthguard is still in the same place and never comes loose. When I don't wear this product, I wake up and feel I have been grinding my teeth.",95
PASS_001169,KB_01133,REC_087,B0036WTV2C,Health_and_Personal_Care,"Not comfortable, but I think I can trim it to fit my teeth. I don't really use it. My last one fell out of my mouth during the night (it was a big waste of $27! That was the sale price.) it was uncomfortable also. Anyway, then the dog chewed it up. At least this one was cheaper, and I may need it sometime, I have a tooth implant and am supposed to use one to prevent grinding.",78
PASS_001170,KB_01134,REC_087,B0036WTV2C,Health_and_Personal_Care,I grind my teeth a lot when I sleep and this has been going on for many years. This product really helped me to save my teeth! I had to mold it twice before I can get a good fit. Very easy to use if you follow the instruction closely. Been using it for many months but the wear and tear is minimal even though I am a serious grinder.,70
PASS_001171,KB_01135,REC_087,B0036WTV2C,Health_and_Personal_Care,"For ten years I used a night guard, for which I had paid my dentist $400. A few days ago I started using one of these. It is as good or better. But whether it will hold up 10+ years is anybody's guess.",43
PASS_001172,KB_01136,REC_087,B0036WTV2C,Health_and_Personal_Care,"You have to change them every couple of months, so growing jaws and missing teeth aren't a problem.My kid is 6 years old, so I just trimmed off about 3/8 of an inch off the rear molar area on each side so it wouldn't be too big.",47
PASS_001173,KB_01137,REC_087,B0036WTV2C,Health_and_Personal_Care,The one I have now has lasted 8 months and I am only replacing it to see if there is a difference between an 8 month old and a new one.It fits perfectly - and maybe that's because I've had some experience fitting the other brands.I won't use anything else.,50
PASS_001174,KB_01138,REC_087,B0036WTV2C,Health_and_Personal_Care,"I read a reco from a dentist to do that and mine has stayed in good shape after about a month of use.If this one gets old, I'll buy another just like it.",33
PASS_001175,KB_01139,REC_087,B0036WTV2C,Health_and_Personal_Care,"I have tried 7 other brands over the past decade and nothing comes close to this easy to mold, easy to use and easy to keep (in its storage box).",30
PASS_001176,KB_01140,REC_087,B0036WTV2C,Health_and_Personal_Care,"I had one of the big, bulky mouth guards for teeth-grinding while I sleep.",14
PASS_001177,KB_01141,REC_087,B0036WTV2C,Health_and_Personal_Care,"I've ground the point off an incisor (eye tooth), and I wonder what an x-ray will reveal because I've been clenching more than grinding.",24
PASS_001178,KB_01142,REC_087,B0036WTV2C,Health_and_Personal_Care,"At least this one was cheaper, and I may need it sometime, I have a tooth implant and am supposed to use one to prevent grinding.",26
PASS_001179,KB_01143,REC_087,B0036WTV2C,Health_and_Personal_Care,"Might be iffy to those not used to sleeping with something in their mouth, but it's comfortable and no worse than my old retainers I had years ago.My only annoyance: They want you to put it in the boiling water tray-side down, which is a joke because it just wants to tumble around all over the place and try to stick to the walls of the pot.",67
PASS_001180,KB_01144,REC_087,B0036WTV2C,Health_and_Personal_Care,"This is my first experience with a mouth anti-grinding guard, so I may have problems with the device that anyone who already uses such device may no longer experience.",29
PASS_001181,KB_01145,REC_087,B0036WTV2C,Health_and_Personal_Care,I grind my teeth a lot when I sleep and this has been going on for many years.,18
PASS_001182,KB_01146,REC_087,B0036WTV2C,Health_and_Personal_Care,"4 years ago I had a dental guard custom made at the dentist's office. I was not surprised to learn that my bruxism treatment wasn't covered by my insurance. I wasn't happy, but I paid the 400 bucks for it. I was scratching all my teeth up and something had to be done. Unfortunately, you have to wear those devices regularly. If you don't, you will find it fits your teeth less and less. The doctor helped re-adjust it come, but I still found it to be a bit too tight. I also disliked how extremely hard the plastic was. There was zero shock absorption. It protected my teeth, but it often made my jaw muscles hurt more.Although nothing will fit like one made at your dentist, I was surprised by how well this fit. It does not slip and I can close my mouth comfortably. The key is to follow the directions EXACTLY. It's critical that when you insert it into your mouth to mold it that you do it right. Do not start to bite down until you have lined it up with your front teeth properly. Time it all, use a mirror like instructed, and make sure",200
PASS_001183,KB_01146,REC_087,B0036WTV2C,Health_and_Personal_Care,"have lined it up with your front teeth properly. Time it all, use a mirror like instructed, and make sure you do the suction part quickly and long enough. It says you can try multiple attempts, but just by looking at how much I've indented it, I'm pretty confident that only subtle changes could be made. It's a little bit soft, which is WONDERFUL, since I now cringe at the thought of super hard plastic.I do have a very small mouth. I can't even use those teeth whitener devices because they make me gag. So I'm completely blown away by this. Considering the price, I do not think I'll ever need my dentist to make me one again. I do not know how different this is from the other ""The Doctor's"", but I did read those complaints. All I know is this one beat my expectations. It doesn't slip, it's not too tight, and it's just comfortable. Sure, it feels better to wear nothing than it does to wear any night guard, but this is dang close to perfect. And if I lose THIS one I'm not going to freak out. Well worth the 20 bucks!Edit: Keep in mind I've",200
PASS_001184,KB_01146,REC_087,B0036WTV2C,Health_and_Personal_Care,"if I lose THIS one I'm not going to freak out. Well worth the 20 bucks!Edit: Keep in mind I've worn a night guard before, so I'm completely used to it. There is nothing that will sit in your mouth all night that you won't notice, at least at first. Many folks water at the mouth for the first night or two, but that will stop as your brain adjusts to it. The important thing is that it stays comfortable, then after awhile you forget you are wearing it.",89
PASS_001185,KB_01147,REC_088,B000RZAIV4,Health_and_Personal_Care,I recommend using a rolled quick oats because it makes a really creamy oatmeal when mixed with this. If you add fruit to it it's REALLY good. To people who say Isopure is expensive. It's whey isolate and a quality whey isolate with added vitamins at that...,47
PASS_001186,KB_01148,REC_088,B000RZAIV4,Health_and_Personal_Care,I don't understand why the guy below me rated it with 2 stars since he has never tried it and protein shakes are never the best tasting thing out there anyways.? The product is very good but man its retail value is expensive! I decided to give the product 4 stars instead of 5 since its so expensive.,58
PASS_001187,KB_01149,REC_088,B000RZAIV4,Health_and_Personal_Care,"This stuff is seriously good. I've had all of the flavors of Isopure powder. Try the Strawbery, the Chocolate, the Banana and the Vanilla mixed in oatmeal. Cook the Oatmeal first and then stir a scoop into the oatmeal. Use a tad more water than usual and it will come out to the right consistency and it's delicious and usually my breakfast in the morning. If you get the proportions of water incorrect you will either get really watery oatmeal or it's going to be gritty. If you get it spot on however, it's totally DELICIOUS.",96
PASS_001188,KB_01150,REC_088,B000RZAIV4,Health_and_Personal_Care,its ok thing of this product is the taste it taste really salty even though its zero carbs its taste is bad . If your trying to lose fat and gain muscle yeah i would say buy it . But if not buy the regular kind with more carbs and better taste,52
PASS_001189,KB_01151,REC_088,B000RZAIV4,Health_and_Personal_Care,"This is my first try at Strawberries and Cream flavor. OMG, I must admit it is too sweet for me and I feel like pu**ing every time I have it.Overall, it is good for what it does best.",38
PASS_001190,KB_01152,REC_088,B000RZAIV4,Health_and_Personal_Care,I don't understand why the guy below me rated it with 2 stars since he has never tried it and protein shakes are never the best tasting thing out there anyways.?,31
PASS_001191,KB_01153,REC_088,B000RZAIV4,Health_and_Personal_Care,It's whey isolate and a quality whey isolate with added vitamins at that...,13
PASS_001192,KB_01154,REC_088,B000RZAIV4,Health_and_Personal_Care,"Try the Strawbery, the Chocolate, the Banana and the Vanilla mixed in oatmeal.",13
PASS_001193,KB_01155,REC_088,B000RZAIV4,Health_and_Personal_Care,I recommend using a rolled quick oats because it makes a really creamy oatmeal when mixed with this.,18
PASS_001194,KB_01156,REC_088,B000RZAIV4,Health_and_Personal_Care,its ok thing of this product is the taste it taste really salty even though its zero carbs its taste is bad .,23
PASS_001195,KB_01157,REC_088,B000RZAIV4,Health_and_Personal_Care,Use a tad more water than usual and it will come out to the right consistency and it's delicious and usually my breakfast in the morning.,26
PASS_001196,KB_01158,REC_088,B000RZAIV4,Health_and_Personal_Care,To people who say Isopure is expensive.,7
PASS_001197,KB_01159,REC_088,B000RZAIV4,Health_and_Personal_Care,This stuff is seriously good.,5
PASS_001198,KB_01160,REC_088,B000RZAIV4,Health_and_Personal_Care,This is my first try at Strawberries and Cream flavor.,10
PASS_001199,KB_01161,REC_088,B000RZAIV4,Health_and_Personal_Care,The product is very good but man its retail value is expensive!,12
PASS_001200,KB_01162,REC_089,B000AAAVZE,Health_and_Personal_Care,This product did not work at all. It was just a sticky mess. I would not recommend this to anyone.,20
PASS_001201,KB_01163,REC_089,B000AAAVZE,Health_and_Personal_Care,"What a great Idea, but doesn't always work that great. The wax never gets warm enough to really do the job",21
PASS_001202,KB_01164,REC_089,B000AAAVZE,Health_and_Personal_Care,Very thick and sticky residue that is extremely painful when you snatch it off the treated area and doesn't work as good as I thought it would.,27
PASS_001203,KB_01165,REC_089,B000AAAVZE,Health_and_Personal_Care,i got this thinking it would work at least somewhat but it didnt work for me at all. all it did was leave my skin red and sticky and took off no hair.,33
PASS_001204,KB_01166,REC_089,B000AAAVZE,Health_and_Personal_Care,"I followed the instructions but i dont know why it still burns, i used the oil and stuff but it doesnt work. please be careful.",25
PASS_001205,KB_01167,REC_089,B000AAAVZE,Health_and_Personal_Care,"Which is to say, if you are a dark-skinned male with coarse hair it probably will not work well for you and cause you mild to moderate annoyance trying. It's for finer hair and skin.",35
PASS_001206,KB_01168,REC_089,B000AAAVZE,Health_and_Personal_Care,"Maybe my hair wasn't long enough, maybe I can't read instructions as well as I thought. Either way. these just don't work. Sticking with my epilator.",26
PASS_001207,KB_01169,REC_089,B000AAAVZE,Health_and_Personal_Care,"Of all the strip kits on the market this is the best, None are really great. But when you need a quick and fast fix, this will work.! I used many kinds but this is about the best they have to offer.",42
PASS_001208,KB_01170,REC_089,B000AAAVZE,Health_and_Personal_Care,Does not work at all. Tried numerous time and this should not be sold anywhere. Save your money. This item is the worse wax kit i have ever used. its not even was it was something else they just called it wax,42
PASS_001209,KB_01171,REC_089,B000AAAVZE,Health_and_Personal_Care,"I've used these on facial hair and they work amazingly, the oil that comes with the kit removes any wax left behind. I also like how easy and convenient they are for traveling. They don't work on underarm hair, bikini area or legs which is disappointing.",46
PASS_001210,KB_01172,REC_089,B000AAAVZE,Health_and_Personal_Care,lol)  Anyway these strips work great!,6
PASS_001211,KB_01173,REC_089,B000AAAVZE,Health_and_Personal_Care,i got this thinking it would work at least somewhat but it didnt work for me at all.,18
PASS_001212,KB_01174,REC_089,B000AAAVZE,Health_and_Personal_Care,"Which is to say, if you are a dark-skinned male with coarse hair it probably will not work well for you and cause you mild to moderate annoyance trying.",29
PASS_001213,KB_01175,REC_089,B000AAAVZE,Health_and_Personal_Care,"What a great Idea, but doesn't always work that great.",10
PASS_001214,KB_01176,REC_089,B000AAAVZE,Health_and_Personal_Care,"They work really well for pulling out little hairs, but I have a few tips.",15
PASS_001215,KB_01177,REC_089,B000AAAVZE,Health_and_Personal_Care,"They don't work on underarm hair, bikini area or legs which is disappointing.",13
PASS_001216,KB_01178,REC_089,B000AAAVZE,Health_and_Personal_Care,These strips work very well.,5
PASS_001217,KB_01179,REC_089,B000AAAVZE,Health_and_Personal_Care,"I have tried it all..and this is by far the best. I have always found it embarrasing to sit in the beauty shop to have a lip and chin wax so I have tried everything from nightly tweezing to the roll on hot wax, (what a mess that was)and to be honest I had little faith in this product when I bought it but was willing to try anything. I was really shocked at how perfectly it worked. Warming between your fingers for a minute is all you need...trim the excess plastic away from around the wax pocket. Be sure your skin is oil free and the hair is brushed all in one direction. Smooth on in the direction the hair is growing (and this should be the way you have brushed it). I smooth and smooth with my finger to be sure all the hair is coated, then hold your skin tight with one hand and quickly rip back in the opposite direction the hair grew, holding the strip as close to your skin as possible (meaning do not pull UP...pull BACK.) Does every bit as good a job as the beauty shop!! A fraction of the price and",200
PASS_001218,KB_01179,REC_089,B000AAAVZE,Health_and_Personal_Care,"pull UP...pull BACK.) Does every bit as good a job as the beauty shop!! A fraction of the price and the convienence and privacy of your own home. The oil included is soothing and takes away any left over wax instantly. I honestly can't ever remember purchasing a product I was as happy with as this. If you can read and follow directions, this will be the best thing you have ever used!",73
PASS_001219,KB_01180,REC_090,B0069SQQ2I,Health_and_Personal_Care,"I read that breathing lavender at night would help with sleep, so I thought it would be better than taking a drug. I think it helped, but if not, it still has a relaxing aroma. This is the real deal too. I read another reviewer who put it in the laundry rinse water, so I did that for my sheets. Very pleasant!Sweet Dreams!",63
PASS_001220,KB_01181,REC_090,B0069SQQ2I,Health_and_Personal_Care,"Love the essence, just put a dab or two on a towel in the dryer and spreads the essence throughout my laundry!",22
