doc_id,record_id,qid,asin,category,source_file,review_text,n_words,source_field
KB_01076,REC_115,553266,B000E8ZJGS,Health_and_Personal_Care,train,"Tried many different proteins but this one came recommended by my meat-head brother lol. tried it and gotta say, it mixes extremely well and doesnt taste nasty. haven't tried with water though. I use hood calorie countdown to mix with because of the low carbs and it tastes like drinking a chocolate shake. definitely recommended!",55,review_snippets
KB_01077,REC_115,553266,B000E8ZJGS,Health_and_Personal_Care,train,"Don't get me wrong, this is a high quality product, that contains more protein per serving than many other protein powders. But honestly, this has got to be the worst tasting drink i've ever had. If you can get over the nasty taste, then i highly recommend this product. I am on my second day of taking this powder, and i'm back on amazon looking for something else.",68,review_snippets
KB_01078,REC_115,553266,B000E8ZJGS,Health_and_Personal_Care,train,"This is truly the only protein my husband and I have been able to find that isn't loaded with a bunch of unhealthy crap in it. It's just pure whey protein, simple as that. I really wish they advertised this product. It mixes well and tastes great when mixed with milk, dutched cocoa, and a ripe banana. I really appreciate that it is not flavored because they always have a ton of weird ingredients in them and taste nasty. We LOVE this product!",83,review_snippets
KB_01079,REC_115,553266,B000E8ZJGS,Health_and_Personal_Care,train,"I don't really like protein powders.This one however, isn't too shabby. There is no grit. I can't handle the flavor with water, but with Almond Milk it's pretty good.I use Almond Milk with a hint of honey.I am still getting used to the after taste and flavored burps, but you could do a whole lot worse as far as protein powders go. Plus it is pretty pure. No nasty things in it, which is another reason I don't normally like protein powders.",82,review_snippets
KB_01080,REC_115,553266,B000E8ZJGS,Health_and_Personal_Care,train,"Cookies and Cream taste pretty nasty don't get it. If you want a really great flavor that you look forward to taste every time, then get Dutch Chocolate.",28,review_snippets
KB_01081,REC_115,553266,B000E8ZJGS,Health_and_Personal_Care,train,I decided to give an alternative taste a try. My usual is Dutch Chocolate. I shall never deviate again.Makes the water milky and leaves a nasty milk-like aftertaste in your mouth. Simply not for me.,35,review_snippets
KB_01082,REC_115,553266,B000E8ZJGS,Health_and_Personal_Care,train,I bought it specifically to go in my green smoothie's and hoped the unflavored version wouldn't add any crazy after taste or nasty sweetener taste. It has performed spectacularly in that role. I knocked a star off for the fist contained having to be returned and because it has a funky smell.,52,review_snippets
KB_01083,REC_115,553266,B000E8ZJGS,Health_and_Personal_Care,train,"Great tasting protein, shipped my APO location in minimal time. I use it regularly and am seeing results. easy on the digestive system, no nasty chalky aftertaste.",27,review_snippets
KB_01084,REC_115,553266,B000E8ZJGS,Health_and_Personal_Care,train,"The Apple Melon flavor is nasty. I wanted to try something different from the fruit punch flavor ( which is really good), but apple melon is gross. Great after workout protein powder though.",33,review_snippets
KB_01085,REC_116,563953,B0009UBS2K,Toys_and_Games,train,i've enjoyed collecting this series and Thanos is my newest addition. he's large and nicely detailed and his dimensions are on the money. he comes with mistress death(who he loves and worships) and she comes with a removable mask that makes her look like a young girl. Thanos also comes with an add-on infinity gauntlet(those who know thanos need no explanation. ONE(1) gripe though....his color.,65,review_snippets
KB_01086,REC_116,563953,B0009UBS2K,Toys_and_Games,train,"It doesn't snap in place, it doesn't conform and fit well. In short, what it looks like is a fake female mask attached to a death figurine. Frankly, I'd have rather them formed a female face to the body and added a death mask.So minus one star for the paint job, one star for the poorly-formed mask.",57,review_snippets
KB_01087,REC_116,563953,B0009UBS2K,Toys_and_Games,train,"I picked this guy up from Amazon for around $20, having been impressed with the other large Marvel Select figures Juggernaut and Abomination. Thanos didn't let me down, and is a great addition to my toy shelf. He's a big, chunky figure that gives you a good ratio of toy per dollar. I think the sculpt and paint are great, with lots of detail in the face and hands, particularly. He comes in the standard blister card packaging which is okay.",81,review_snippets
KB_01088,REC_116,563953,B0009UBS2K,Toys_and_Games,train,This is the toy Ive been missing as part of my collection. Thanos and death! What else is there to say but the most feared characters in the Marvel Universe!,30,review_snippets
KB_01089,REC_116,563953,B0009UBS2K,Toys_and_Games,train,"Marvel Select figures always have a great amount of detail and impressive scale. This Thanos figure is definitely worth buying for any Marvel collector out there. It has a decent amount of articulation, a switchable hand with the infinity gauntlet, and a extra figurine of lady death (non articulated) but comes with a removable mask. As a proud collector this is the must have Thanos to own.",67,review_snippets
KB_01090,REC_116,563953,B0009UBS2K,Toys_and_Games,train,This figure is worth the price and weight in gold. Thanos is big and huge and well sculpted and includes Lady Death with am extra face for her and the Infinity Gauntlet.I gave it four out of five because the paint job was not as good as other Select figures. Someone else mentioned the paint job had some issues....and he is right. There is some chipping at the knees and Thanos s' skirt is a slightly different blue than the figure itself.,82,review_snippets
KB_01091,REC_116,563953,B0009UBS2K,Toys_and_Games,train,"An awesome character and yet a flawed figure that lacked effort in its colors and shades. Thanos to me was a must have especially when accompanied by lady death, but very dissapointed in the finish, lady death had some unfinished paint in the face while thanos had gold dots marked over the blue suit, his face was well detailed reminded me of the art of infinity gauntlet. Still a very nice figure for the marvel the enthusiast, not a perfect collectible but definitively a must have.",86,review_snippets
KB_01092,REC_116,563953,B0009UBS2K,Toys_and_Games,train,"I pretty much just pose the figure and then leave it on the shelf so my 'play-testing' isn't thorough, but I didn't experience any joint issues like some other folks apparently did. There's also a little death figure, I guess so Thanos doesn't get lonely. It's essentially just a statue with no articulation, but the sculpt and paint seemed good, and she comes with a 'normal' human woman face to cover up the skull if you prefer your women with actual skin.",82,review_snippets
KB_01093,REC_116,563953,B0009UBS2K,Toys_and_Games,train,"The deep crevices of Thanos' face are sadly lacking in painted detail; they appear just flat-painted purple. The deep musculature painting of Thanos is equally lacking. Fortunately the sculpture itself suffices to provide good contrast.The red highlighting of death's costume is missing. Probably most disappointing is the ""female face"" that comes with the Death figurine. It is flesh colored (which is in line with some of the comics, but I prefer those that presented Death's face as a light blue).",80,review_snippets
KB_01094,REC_116,563953,B0009UBS2K,Toys_and_Games,train,"Once again another great action figure by Marvel Select! This action figure comes with a removable face for the death figure! I would've liked to see some articulation in the death figure for display, but It doesn't bother me too much. Thanos also comes with an extra hand, It was difficult to remove Thanos's hand to put it on, unfortunately that problem hasn't been fixed yet. Overall, this figure is epic and I don't have any huge complaints about it, so I would recommend this to any Marvel fan!",89,review_snippets
KB_01095,REC_117,574525,B005MKCEDE,Clothing_Shoes_and_Jewelry,train,I have used these many times and they work very nicely! They stretch width and length. I haven't had any problems with them and recommend them. I wear a size 8 and decided to order the size 9-11. Glad I did because they fit perfectly!,45,review_snippets
KB_01096,REC_117,574525,B005MKCEDE,Clothing_Shoes_and_Jewelry,train,"My original order &#34;men's 12&#34; was sent back due to one of the stretchers was non functional. Then a week later they sent me another pair. Unfortunately, it was women's 9-11. I do not recommend this seller.",37,review_snippets
KB_01097,REC_117,574525,B005MKCEDE,Clothing_Shoes_and_Jewelry,train,I bought these shoe stretchers as a gift for a female relative. An extensive search however revealed that there were not a lot of quality shoe stretchers available for the female foot. Most stretchers and shoe trees available are just too wide for women's shoes.Add to the fact that I needed one for a size 11.,56,review_snippets
KB_01098,REC_117,574525,B005MKCEDE,Clothing_Shoes_and_Jewelry,train,I have wide feet and vary between a 10 and an 11 depending on size. I bought a pair of Ralph Lauren leather riding boots in a 10 (they don't carry 11s in the boot and I was in love with them). They were killing my feet at first so I bought these and some mink oil. I oiled and stretched them every day and now the boots are amazingly comfortable.,71,review_snippets
KB_01099,REC_117,574525,B005MKCEDE,Clothing_Shoes_and_Jewelry,train,I had to return this item as one of the stretchers would not open to stretch wider and the item said for a ladies 9-11 shoe. I wear a size 9 and was not able to get the wood block for the heel to go into the shoe. I tried with several different pair of shoes and none would work with a size 9 shoe. The stretcher was too long to fit into the shoe.,75,review_snippets
KB_01100,REC_117,574525,B005MKCEDE,Clothing_Shoes_and_Jewelry,train,I ordered the wrong size. I ordered men's. It wasn't worth it to send them back. They still do the job. Shoes may not be large enough in the toe box for me and these stretchers still stretch the shoes. I have stretched 3 pair so far and they have worked great.TIP:. Just be sure (LOL) you order the right gender!),61,review_snippets
KB_01101,REC_117,574525,B005MKCEDE,Clothing_Shoes_and_Jewelry,train,"Size 12 is really the limit and on some shoes I have to put extra padding at the heel end of the stretcher in order for it to open far enough for the wood tip to get to the toe tip of the shoe. If you use this on narrow toed shoes, nothing you do will make it reach the tip although the side stretching will still work.The stretching works better on softer leather. Using it on some of the thicker leathers yielded little or no results.",87,review_snippets
KB_01102,REC_117,574525,B005MKCEDE,Clothing_Shoes_and_Jewelry,train,I wear a size 11 shoe and had a couple that fit a little snug. I thought this would be just what I needed to take care of my snugness issue. The first stretcher broke where the width device split the wood. A few days later the second stretcher imploded! I borrowed a more expensive pair from my brother (which I should have done from the start) and those stretchers worked wonderfully!I could not in good faith recommend any Bravo-fit product based on my experience.,85,review_snippets
KB_01103,REC_117,574525,B005MKCEDE,Clothing_Shoes_and_Jewelry,train,"AWFUL! I had to throw them out after one use as they fell apart! Do not order, I will not be back.",22,review_snippets
KB_01104,REC_117,574525,B005MKCEDE,Clothing_Shoes_and_Jewelry,train,"I had to re-drill ALL the holes in order to make the plastic inserts fit. Otherwise, it's a decent product and does exactly what it's supposed to do.",28,review_snippets
KB_01105,REC_118,586300,B001N7AFSG,Electronics,train,"I love this case. The red color is great, and it was easy to put on the computer. Itkeeps the computer protected and well ventilated so that it does not overheat, whichis very important. I only wish the keyboard cover had come with it, as I ordered oneto match the red and it has never come in.",57,review_snippets
KB_01106,REC_118,586300,B001N7AFSG,Electronics,train,I needed a cover to use and protect my Unibody 13&#34; MacBook Pro and this is it! The color matches my DJ Setup perfectly!The only problem was the Free Keyboard Cover which was Pink! Didn't expect that but the case was my main concern and the keyboard cover was given away!,51,review_snippets
KB_01107,REC_118,586300,B001N7AFSG,Electronics,train,"So excited about my new red case for my recently purchased laptop! I was leaving on a trip and wanted to take the laptop with me but was concerned about protecting my new baby. Not a great selection of covers in the store and knowing Amazon never fails me, got online. Red is my favorite color, so when I saw this iPearl mCover that included a free keyboard cover, I couldn't resist. Reviews showed the keyboard cover was clear, so I was pleasantly surprised when it came with a red one.",91,review_snippets
KB_01108,REC_118,586300,B001N7AFSG,Electronics,train,Talk about FUN colors!!! These mCovers come in many different colors besides red. It took about a minute total to install the cover (watch the hooks towards the back). This case helps keep your macbook scratch free and looking like new. One thing worth mentioning is that the tilt of your screen gets a little restricted. Its not much of a bother but occasionally i do wish the screen could tilt back just a bit more.,76,review_snippets
KB_01109,REC_118,586300,B001N7AFSG,Electronics,train,There were a large variety of colors. The case was easy to put on. A simple cover that changed the look of my laptop and wasn't expensive. I really didn't like the keyboard cover but it came free with the cover so can't complain. I would recommend this product.,49,review_snippets
KB_01110,REC_118,586300,B001N7AFSG,Electronics,train,"The case is great! I love the pop out feet, and it looks so cute! I was disappointed with the free keyboard cover, it is really annoying rubbery stuff that doesn't seem to fit right, and isn't shown anywhere that I could see. I thought it would be one of the nice keyboard covers like the ones shown. Working with ipearl to get a different keyboard cover.",67,review_snippets
KB_01111,REC_118,586300,B001N7AFSG,Electronics,train,"Bought this and a red keyboard cover along with my sisters new macbook for her graduation. Looks sick on her mac as well as the stands which makes it look even cooler. Even though I wish it was a soft touch instead of the hard shell, it gets the job done. Also, i gave it 4 stars because there is one thing that seems ""iffy"", the bottom rubber stoppers, i feel as if they will come off at anytime.",79,review_snippets
KB_01112,REC_118,586300,B001N7AFSG,Electronics,train,Great protection for my MacBook Pro 13 inch. I have received tons of compliments people ask my all the time where did you buy that red MacBook I want one. I love that it makes my mac stand out. I also love that it come with a red keyboard cover as well to protect the keys. You can't beat what you get for the price! This is a must have for any mac owner especially because it will definitely protect your mac.,82,review_snippets
KB_01113,REC_118,586300,B001N7AFSG,Electronics,train,"I ordered what I though was a red one, it was orange when I got it. I didn't get the Free Keyboard cover. And one of the grips on the bottom was missing.",33,review_snippets
KB_01114,REC_118,586300,B001N7AFSG,Electronics,train,I have had many mac book cases but the one feature i like about this case is that it has adjustable stands on the bottom and it came with a free keyboard case.,33,review_snippets
KB_01115,REC_119,636118,B00DSAAYM8,Tools_and_Home_Improvement,train,"Was looking for an all purpose, strong, garage shelf. This is strong and easy to assemble. Only down side is the shelves are made of particle board, so I don't expect them to survive if exposed to moisture. If/when any of the shelves fail though, it should be very easy to cut some plywood rectangles to swap them out.",59,review_snippets
KB_01116,REC_119,636118,B00DSAAYM8,Tools_and_Home_Improvement,train,Don't even bother with this garbage. The frame is made of paper thin steel. The only thing worse are the shelves themselves. Two thumbs down.,25,review_snippets
KB_01117,REC_119,636118,B00DSAAYM8,Tools_and_Home_Improvement,train,"they are easy to assemble, very strong, doesn't wobble. shelves are a particle board so not sure how long those will last before they start to sag.",27,review_snippets
KB_01118,REC_119,636118,B00DSAAYM8,Tools_and_Home_Improvement,train,"(2) The shelves are flimsy particle board,  ugly, easily broken, and marginally adequate for heavy loads. They are also too thin to fill the 1/2&#34; recess they sit in,  leaving an annoying lip.",33,review_snippets
KB_01119,REC_119,636118,B00DSAAYM8,Tools_and_Home_Improvement,train,"This lacks a bit of something. It's heavy, and seems rickety when you first put it together, but stabilizes as you continue to assemble it. The 72&#34; height comes from 2 separate poles that don't come together securely enough in my opinion. The shelves are particle board (as I expected), but are only 3/8&#34; thick.",55,review_snippets
KB_01120,REC_119,636118,B00DSAAYM8,Tools_and_Home_Improvement,train,Terrific shelves. Easy to put together and sturdy. The particle board shelf is only 3/8&#34; and sags with the least little weight but can be flipped over or replaced with 1/2&#34; or more if desired. (Don't know why but is cheaper than the 3' units.) Wish the manufacturer supplied a parts list along with a place to order additional parts for these.,62,review_snippets
KB_01121,REC_119,636118,B00DSAAYM8,Tools_and_Home_Improvement,train,"I bought 5 of these. The price is right, and the delivery was on time. I had a couple of damaged shelves and I'll contact the company for replacement. The particle board is really thin and I would not expect to be able to load each shelf with 800 lbs., or 4000 lbs on the total unit. The joining of the upper and lower units by the middle shelf is really cheezy.",72,review_snippets
KB_01122,REC_119,636118,B00DSAAYM8,Tools_and_Home_Improvement,train,"This is a highly satisfactory set of shelves. Strong and stable once assembled,  relatively quick and easy to assemble, good-looking black frame.The method for joining the vertical posts looks feeble, but seems to be adequate once the whole structure is assembled. The final structure is stable even without diagonal bracing.Two problems:(1)  As many buyers have reported, the shelves arrived with a broken box and noticeable cosmetic damage to the particle-board shelves (broken corners).",73,review_snippets
KB_01123,REC_119,636118,B00DSAAYM8,Tools_and_Home_Improvement,train,"I had previously ordered the 36&#34;x18&#34;x72&#34; of this same brand... they're GREAT shelves. Then they dropped the price in these 48&#34; wide so that they were $15 cheaper than the 3 footers...  so I ordered 3 of them, and made a combination of shelves and a workbench (yes, you CAN do that with these... it even shows you on the box how to do it).",65,review_snippets
KB_01124,REC_119,636118,B00DSAAYM8,Tools_and_Home_Improvement,train,The products was as I expected. It will serve my purposes well. Would recomend for overall use. If you plan on putting a lot of weight you might have to add additional or heavier weight boards. It must be used for dry purposes only,44,review_snippets
KB_01125,REC_120,699879,B00GYJZER0,Home_and_Kitchen,train,"We were sick of the modern breaking plastic cup, and our kids are really good at breaking glassware.I purchased 4 different stainless cups (some double-walled, some not)  and these are our favorites. Filled it with hot coffee, stayed cool to the touch! I'm not expecting it to sweat with cold drinks this summer.Sturdy. Appears hygienic. Inexpensive relative to others.We will need to soak/clean the tops.",65,review_snippets
KB_01126,REC_120,699879,B00GYJZER0,Home_and_Kitchen,train,Love it. Keeps my drink cold and doesn't sweat. Previous reviews helped a lot.,14,review_snippets
KB_01127,REC_120,699879,B00GYJZER0,Home_and_Kitchen,train,I ordered this item along with a  StainlessLUX 73261 which was a poor choice.This item I highly recommend since it keeps my cold beverages ice cold and the outside stays room temperature and never sweats. Even in hot environments the contents remain cold and the silicon sip lid works very well. I'll probably end up buying more of this item since it works and looks as good as it does.It's the vacuum along with the well manufactured stainless walls and comfortable lip that makes this tumbler well worth the cost.,90,review_snippets
KB_01128,REC_120,699879,B00GYJZER0,Home_and_Kitchen,train,After purchasing many different glass equivalents and my kids breaking every single one! I decided to try stainless. I was worried they would sweat and have a metallic taste. These proved to be what I had been searching for. I Love ice cold drinking water and hate when the cup sweats water everywhere and the ice melts in 2- minutes in the summer. First these cups DO NOT SWEAT at all!,71,review_snippets
KB_01129,REC_120,699879,B00GYJZER0,Home_and_Kitchen,train,"This is hands down the best cup I&#8217;ve ever owned for hot beverages. The cup is very well insulated but the lid is obviously not. This isn&#8217;t a big problem, because it&#8217;s not like I need to keep it scalding hot through extended arctic conditions. However, this does help out immensely with protecting my hands from the super hot temperatures of the beverages inside.The cup looks great.",67,review_snippets
KB_01130,REC_120,699879,B00GYJZER0,Home_and_Kitchen,train,"Great cup. Holds hot and cold well. The top does have a slight smell, but is not bad at all.",20,review_snippets
KB_01131,REC_120,699879,B00GYJZER0,Home_and_Kitchen,train,"we got these for camping, they're perfect!! I can keep drinks hot or cold, don't have to worry about health issues associated with plastic and they won't break!",28,review_snippets
KB_01132,REC_120,699879,B00GYJZER0,Home_and_Kitchen,train,"The seam is air tight and has not given me any trouble, even when I switch hot and cold drinks one after the other, from ice cold tea with ice cubes, then after the iced tea is gone, I just throw out the ice cubes and pour hot tea or hot coffee in it.",54,review_snippets
KB_01133,REC_120,699879,B00GYJZER0,Home_and_Kitchen,train,"Slight silicone smell of lid does not bother me. Keeps drinks hot or cold for a long time as long as the lid is installed. Simple design is easy to clean. No ""O"" rings to remove for cleaning the lid. Liked it so much I am ordering another one",49,review_snippets
KB_01134,REC_120,699879,B00GYJZER0,Home_and_Kitchen,train,Great mug especially for the price. I ordered 4 of them to use throughout the week and they are great. Simple and easily to use. I've put them in the dishwasher daily for about a month now and no problems. The lids stay on well. Its a comfortable sip. And everything thing stays very hot or cold. I will probably by a couple more to have on hand.,68,review_snippets
KB_01135,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,"Quick install, taking a bit of time to adjust it properly, but a solid fit and good arrow rest .",20,review_snippets
KB_01136,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,"This was a good rest for the price, I shoot beeman ics hunters at 9.3gpi and they fit fine, it didn't get 5 stars due to its plastic construction, but lets be realistic its not a 100 dollar ripcord or such so don't expect it to be. It is great for the cost.",53,review_snippets
KB_01137,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,very nice for just hunting rest not target rest the brushes dont last long other than tht very nice  !,20,review_snippets
KB_01138,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,this is a nice rest and it shoots verry well. It went together prity simple and i am verry happy with it.,22,review_snippets
KB_01139,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,quick arrival and works fine. placed on youth compound bow for my nephew. He is a brand new archer and loves his bow!,23,review_snippets
KB_01140,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,it was broken when i recieved it wouldnt recommend piece of junk i wont order this again i got a whisker biscuit instead,23,review_snippets
KB_01141,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,it is great bolts on easy to adjust but after 100 shots i see wear on the bottom brush after a 100 more shots ill rotate it with one of the side one's to keep my carbon arrows from being damaged,41,review_snippets
KB_01142,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,"i'm just getting started and it seems like it will work well. there are no fine tuners so it's a little hard to adjust, but it gets the job done.",30,review_snippets
KB_01143,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,had this for a week. loosened one of the screws to adjust the rest horizontally during a paper tune and then it would tighten its just loose now. useless,29,review_snippets
KB_01144,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,"easy to install, It would have been better if the arrow rest would have came with 2 mounting screws. the one it came with wasnt enough to hold the rest in position I had to find another to secure it so it wouldnt move. but good product, it looks nice and is durible.",53,review_snippets
KB_01145,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,"This was a good rest for the price, I shoot beeman ics hunters at 9.3gpi and they fit fine, it didn't get 5 stars due to its plastic construction, but lets be realistic its not a 100 dollar ripcord or such so don't expect it to be.",47,top_sentences_IR
KB_01146,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,this is a nice rest and it shoots verry well.,10,top_sentences_IR
KB_01147,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,"there are no fine tuners so it's a little hard to adjust, but it gets the job done.",18,top_sentences_IR
KB_01148,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,the one it came with wasnt enough to hold the rest in position I had to find another to secure it so it wouldnt move.,25,top_sentences_IR
KB_01149,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,the brushes are way to stiff and throw the arrow of course!,12,top_sentences_IR
KB_01150,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,quick arrival and works fine.,5,top_sentences_IR
KB_01151,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,placed on youth compound bow for my nephew.,8,top_sentences_IR
KB_01152,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,This is one of the best arrow rests I have ever used.  The brushes are still good even after 1000s of shoots.,22,top_review_helpful
KB_01153,REC_121,12074,B009X0UJRM,Sports_and_Outdoors,val,"Purchased for my new re curve bow as the bow came with a really cruddy arrow rest.  I absolutely love this one for the price and quality.  Doesn't seem like it will just crumble if dropped or knocked and it does it's job well.  Also, the brushes seem to be of good quality, I have shot a decent amount of arrows through them and they don't show much sign of overuse.",71,top_review_wilson
KB_01154,REC_122,23948,B0035A3JUK,Toys_and_Games,val,This set of caddies are perfect to keep in order all the children materials for play and craft. love it,20,review_snippets
KB_01155,REC_122,23948,B0035A3JUK,Toys_and_Games,val,"They are perfect for my art supply storage, holding all my paints and my brushes. And they are super sturdy.",20,review_snippets
KB_01156,REC_122,23948,B0035A3JUK,Toys_and_Games,val,These caddies are definitely small... I bought them for my toddler's coloring books and crayons and other supplies. The long compartment fits coloring books standing up and the smaller ones do fit a few small boxes of crayons. They are sturdy and the price is right for 4. Overall it's a good value.,53,review_snippets
KB_01157,REC_122,23948,B0035A3JUK,Toys_and_Games,val,"Matches color scheme of stackable storage trunks (by ECR) perfectly. Sturdy material, great colors, stackable - just perfect for a variety of items/activity.",23,review_snippets
KB_01158,REC_122,23948,B0035A3JUK,Toys_and_Games,val,"Love these caddies for my kindergarten class. I use them to store small books, pencils, and markers in. They are made well, and I usually get about 3 years out of them. The only thing, is that you can sometimes find them at Target at the beginning of the school year for $3.00 a piece. Much better price than what I paid on here.",64,review_snippets
KB_01159,REC_122,23948,B0035A3JUK,Toys_and_Games,val,"I'm a traveling Health teacher w/out a permanent classroom/home. As such, that means all of my supplies for projects/lessons need to travel, too. After a semester of wasting time distributing/picking up/cleaning art supplies, I finally decided to bite the bullet and buy these out of my own pocket. I do not regret it! I use clear Solo cups to hold crayons, markers, and pencils in the large side and place scissors, post its, glue sticks, and highlighters in the other compartments.",81,review_snippets
KB_01160,REC_122,23948,B0035A3JUK,Toys_and_Games,val,"I took a picture of each caddy and taped them to the caddy so students know what they should look like before they're dismissed. My only wish is that they would come in a complete rainbow set, as it was much more pricy to buy these final two colors (orange and purple) piecemeal.",53,review_snippets
KB_01161,REC_122,23948,B0035A3JUK,Toys_and_Games,val,I saw this on Pinterest and knew it was a great answer to how to store MAB blocks. Fantastic idea.,20,review_snippets
KB_01162,REC_122,23948,B0035A3JUK,Toys_and_Games,val,"I ordered art caddies to hold a small set of supplies for a clinic where I work. They are the perfect size, not too big, not too small. Plus they are durable. I plan to buy more.",37,review_snippets
KB_01163,REC_122,23948,B0035A3JUK,Toys_and_Games,val,I needed a caddy to hold each team's supplies in my classroom. Sturdy and useful.,15,review_snippets
KB_01164,REC_122,23948,B0035A3JUK,Toys_and_Games,val,This set of caddies are perfect to keep in order all the children materials for play and craft.,18,top_sentences_IR
KB_01165,REC_122,23948,B0035A3JUK,Toys_and_Games,val,"They are the perfect size, not too big, not too small.",11,top_sentences_IR
KB_01166,REC_122,23948,B0035A3JUK,Toys_and_Games,val,They are sturdy and the price is right for 4.,10,top_sentences_IR
KB_01167,REC_122,23948,B0035A3JUK,Toys_and_Games,val,They are sturdy and get the job done.,8,top_sentences_IR
KB_01168,REC_122,23948,B0035A3JUK,Toys_and_Games,val,They are solid in student hands and meet my needs as they stack to save space.,16,top_sentences_IR
KB_01169,REC_122,23948,B0035A3JUK,Toys_and_Games,val,"They are perfect for my art supply storage, holding all my paints and my brushes.",15,top_sentences_IR
KB_01170,REC_122,23948,B0035A3JUK,Toys_and_Games,val,"They are made well, and I usually get about 3 years out of them.",14,top_sentences_IR
KB_01171,REC_122,23948,B0035A3JUK,Toys_and_Games,val,These caddies are definitely small...,5,top_sentences_IR
KB_01172,REC_122,23948,B0035A3JUK,Toys_and_Games,val,These are used in a Kindergarten setting on top of 4 seperate tables for the children to take material out of them as needed and put back when finished.,29,top_sentences_IR
KB_01173,REC_122,23948,B0035A3JUK,Toys_and_Games,val,Everything was as it should be ane more.  These are used in a Kindergarten setting on top of 4 seperate tables for the children to take material out of them as needed and put back when finished.,37,top_review_helpful
KB_01174,REC_123,59687,B00C1Y1CY6,Toys_and_Games,val,"Great product, longer wires than needed but still light enough I'll just bunch 'em up... Works awesome off a channel from the RX! !",24,review_snippets
KB_01175,REC_123,59687,B00C1Y1CY6,Toys_and_Games,val,It's the same product sold by others but without the fancy packaging. It doesn't come with any instructions or labelling at all but when I plugged the lights in in random order they all worked as they should. Can't get any simpler than that.,44,review_snippets
KB_01176,REC_123,59687,B00C1Y1CY6,Toys_and_Games,val,"If you are wanting extra lights for any r/c project, this is the way to go. Easy add on for night flying.",22,review_snippets
KB_01177,REC_123,59687,B00C1Y1CY6,Toys_and_Games,val,Can't get any simpler than that.,6,top_sentences_IR
KB_01178,REC_123,59687,B00C1Y1CY6,Toys_and_Games,val,"Great product, longer wires than needed but still light enough I'll just bunch 'em up... Works awesome off a channel from the RX!",23,top_sentences_IR
KB_01179,REC_123,59687,B00C1Y1CY6,Toys_and_Games,val,It's the same product sold by others but without the fancy packaging.,12,top_sentences_IR
KB_01180,REC_123,59687,B00C1Y1CY6,Toys_and_Games,val,It doesn't come with any instructions or labelling at all but when I plugged the lights in in random order they all worked as they should.,26,top_sentences_IR
KB_01181,REC_123,59687,B00C1Y1CY6,Toys_and_Games,val,"If you are wanting extra lights for any r/c project, this is the way to go.",16,top_sentences_IR
KB_01182,REC_123,59687,B00C1Y1CY6,Toys_and_Games,val,Easy add on for night flying.,6,top_sentences_IR
KB_01183,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,Probiotic for IBS. Very good for bowel problems. But unfortunately it is not sell in Brazil. I use for a long time.,22,review_snippets
KB_01184,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,Lots of reviews said to use these instead of the more expensive Align. They are in foil-backed card sheets but they do NOT push out like Align. You have to peel them out and sometimes they break in half or  crumble. I don't know it it's the &#34;special&#34; bacteria number Align hypes but Align seemed to work a bit better for me.,62,review_snippets
KB_01185,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,This product works better than Align for me and is much more reasonably priced. I will order again since it is available in a twin pack.,26,review_snippets
KB_01186,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,"You are only paying for high-priced MARKETING HYPE. The product above, and a few similar ones under different names are far superior and cheaper! Read the labels.",27,review_snippets
KB_01187,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,"Member's Mark 4x Probiotic Digestive Care Supplement - 2/42ct. BottlesThis is the least expensive product with 4 different probiotic ingredients which is much better than Align. For me, it is therapeutic in reducing flatus or gas and in more regular bowel movements.",42,review_snippets
KB_01188,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,"My daughter has gone through several rounds of antibiotics as she has a tendency to get sinus infections. Our local Sam's Club used to carry this product but the last time I was in there, it wasn't on the shelves, so I ordered from Amazon. The price was good and the product is terrific. It is very similar to Align and helps keep you from getting goofy after/during antibiotics.",69,review_snippets
